ID	Am2_463	Am4_461	Am5_461	Am6_462
TRINITY_DN125008_c6_g1_i1	0	0	19	0
TRINITY_DN125956_c1_g1_i1	231.493	264.916	534.612	544.69
TRINITY_DN128272_c3_g2_i1	0	23.1993	0.161882	0
TRINITY_DN127011_c1_g3_i8	284.422	653.871	507.696	381.661
TRINITY_DN111370_c0_g2_i1	740	1109	1347	1179
TRINITY_DN61622_c0_g1_i1	2.72937	12.8002	7.09476	9.66217
TRINITY_DN134333_c0_g7_i1	49.4907	36.4682	33.5417	52.9756
TRINITY_DN89446_c0_g2_i1	2	3	4	2
TRINITY_DN131030_c6_g1_i1	260.295	354.831	343.151	424.786
TRINITY_DN113924_c0_g1_i1	382.553	720.529	638.054	541
TRINITY_DN22158_c0_g1_i1	3	1	5	3
TRINITY_DN123213_c1_g3_i6	460	565	689	602
TRINITY_DN131045_c0_g2_i1	5	52	15.0654	7
TRINITY_DN114153_c0_g2_i1	11223.2	7287.67	4933.45	2774.32
TRINITY_DN126680_c0_g2_i1	68	68	57	84
TRINITY_DN127123_c0_g1_i1	81.5407	196.221	137.922	160.36
TRINITY_DN117227_c0_g2_i1	6	5	4	4
TRINITY_DN127081_c5_g1_i1	171.887	235.802	367.942	205.242
TRINITY_DN51811_c0_g1_i1	3	3	0	0
TRINITY_DN123024_c0_g2_i1	18291.9	21613	24008	31702
TRINITY_DN123137_c0_g1_i3	392	1157	1137	886
TRINITY_DN111273_c0_g1_i1	35.4879	76.2214	69.6327	47.3954
TRINITY_DN26866_c0_g1_i1	24	27	48	30
TRINITY_DN133842_c3_g1_i1	73	206	152	124
TRINITY_DN125655_c4_g1_i1	2	3	9	3
TRINITY_DN46199_c0_g1_i1	5	9	14	27
TRINITY_DN119712_c0_g1_i2	55	126	102	96
TRINITY_DN63118_c0_g1_i1	1	0	0	0
TRINITY_DN124620_c0_g1_i1	117.5	122.731	234.961	162
TRINITY_DN201049_c0_g1_i1	0	0	0	0
TRINITY_DN116346_c0_g1_i1	15	40	34	29
TRINITY_DN167782_c0_g1_i1	3	3	2	0
TRINITY_DN117840_c0_g1_i1	13	52	33	34
TRINITY_DN122064_c0_g1_i1	6	6	10	10
TRINITY_DN110210_c0_g3_i1	4	0	2	0
TRINITY_DN120216_c0_g1_i1	90	80	66	131
TRINITY_DN113216_c0_g1_i2	1	1	2	0
TRINITY_DN130501_c0_g1_i1	2	9	4	14
TRINITY_DN126380_c7_g1_i1	8	28	22	17
TRINITY_DN119348_c0_g2_i1	143	189	259	261
TRINITY_DN126418_c2_g2_i1	0	1.99994	0	0
TRINITY_DN47771_c0_g1_i1	2	3	3	1
TRINITY_DN69313_c0_g2_i1	0	0	2	2
TRINITY_DN118992_c0_g1_i1	302	365	176	163
TRINITY_DN132572_c2_g1_i1	18	15	22	19
TRINITY_DN132611_c0_g4_i1	3.23644	0	0	14
TRINITY_DN184634_c0_g1_i1	0	0	0	0
TRINITY_DN113739_c0_g2_i1	35	26	44	61
TRINITY_DN127812_c4_g2_i2	40	86	107	104
TRINITY_DN84338_c0_g2_i1	8	8	4	4
TRINITY_DN118995_c0_g1_i2	367.493	630.571	719.702	579.8
TRINITY_DN126792_c8_g5_i3	1455	731	2454	1757
TRINITY_DN110715_c0_g1_i1	17	52	34	34
TRINITY_DN134132_c0_g4_i1	0	0	1	0
TRINITY_DN127411_c1_g2_i3	734	1346	1426	1138
TRINITY_DN130326_c1_g4_i1	1	4	3	6
TRINITY_DN130735_c0_g2_i1	22	18	23	24
TRINITY_DN130699_c7_g1_i2	1656	3035	3428	2838
TRINITY_DN121800_c0_g1_i2	15	17	3	10
TRINITY_DN107843_c0_g1_i1	1	3	4	6
TRINITY_DN100346_c0_g1_i2	0	1	0	0
TRINITY_DN134797_c0_g1_i7	865	1085.34	1555.49	1143.14
TRINITY_DN209406_c0_g1_i1	33.84	29.0627	17.7916	18.2354
TRINITY_DN169777_c0_g1_i1	0	2	1	1
TRINITY_DN134042_c2_g3_i1	71.0777	130.122	75.5799	53.6023
TRINITY_DN142998_c0_g1_i1	0	0	1	0
TRINITY_DN122741_c0_g2_i3	348	2	301	576
TRINITY_DN124031_c2_g5_i3	36.0838	81.6275	83.25	59.8715
TRINITY_DN80419_c0_g2_i1	0	0	0	0
TRINITY_DN134313_c8_g1_i1	94	214	226	90
TRINITY_DN122160_c0_g2_i1	9	5	2.68482	4
TRINITY_DN131116_c0_g10_i1	0	23.7423	13.2169	31.0636
TRINITY_DN124328_c4_g5_i1	1	2	3	6
TRINITY_DN137865_c0_g1_i1	0	0	1	0
TRINITY_DN152048_c0_g1_i1	8	9	25	18
TRINITY_DN92587_c0_g2_i1	0	0	0	1.88996
TRINITY_DN135148_c2_g2_i2	87	177	163	153
TRINITY_DN208214_c0_g1_i1	65.0578	158.998	113.65	150.409
TRINITY_DN129411_c0_g2_i1	7.00695	21.0933	26.0631	10.0308
TRINITY_DN121692_c2_g1_i1	173	364.317	399.799	325.173
TRINITY_DN130134_c0_g1_i1	35	112	102.29	65
TRINITY_DN186808_c0_g1_i1	0	1	0	0
TRINITY_DN129745_c0_g1_i2	270.015	3016.4	1236.7	289.891
TRINITY_DN126120_c0_g2_i1	78	121	196	202
TRINITY_DN119640_c0_g1_i2	14	26	23	29
TRINITY_DN127796_c3_g2_i1	2.43302	0	0	5.74973
TRINITY_DN131753_c0_g4_i1	241	266	276	192
TRINITY_DN123456_c0_g2_i1	2372	4423	2440	2526
TRINITY_DN125476_c1_g1_i2	14.3481	33.1728	25.595	16.5166
TRINITY_DN123931_c0_g2_i3	225	407	558	684
TRINITY_DN126413_c5_g4_i1	0	0	0	27.402
TRINITY_DN132152_c3_g2_i3	385	746	763	617
TRINITY_DN129787_c3_g1_i1	308	356	457	455
TRINITY_DN98358_c0_g1_i1	0	0	0	0
TRINITY_DN138190_c0_g1_i1	6	7	3	7
TRINITY_DN11293_c0_g1_i1	0	0	0	0
TRINITY_DN142379_c0_g1_i1	9	6	5	16
TRINITY_DN134642_c6_g2_i1	94.4623	354.32	417.196	263.964
TRINITY_DN119780_c1_g3_i5	617	962	1241	958
TRINITY_DN130542_c0_g3_i1	96	177	202	174
TRINITY_DN120471_c0_g1_i3	35	76	68	48
TRINITY_DN132061_c1_g1_i1	6575	12043	16264	10703
TRINITY_DN132439_c5_g9_i1	71	137	56	75
TRINITY_DN135280_c1_g1_i1	2.57723	7.19826	4.94974	12.2388
TRINITY_DN125137_c0_g1_i9	406.561	481.914	440.637	445.336
TRINITY_DN115101_c0_g4_i1	2.00345	8.02363	3.01325	3.00408
TRINITY_DN131685_c1_g1_i1	0	35.4023	18.3245	29.4002
TRINITY_DN114886_c0_g1_i1	1534	2452	2668	2489
TRINITY_DN132482_c0_g1_i10	40	203	92	53
TRINITY_DN126419_c5_g1_i1	2249.58	3464.1	1151.48	3955.42
TRINITY_DN131238_c2_g1_i4	555	831	1087	835
TRINITY_DN129064_c2_g1_i1	275.208	735	472.506	512.212
TRINITY_DN56977_c0_g1_i1	5	11	6	1
TRINITY_DN125667_c5_g2_i2	143	319.256	213	251.188
TRINITY_DN118445_c0_g1_i3	7	10	7	5
TRINITY_DN174677_c0_g1_i1	0	2	10	7
TRINITY_DN115736_c0_g1_i1	50	64	92	91
TRINITY_DN181530_c0_g2_i1	18.617	12.4083	0	5.67678
TRINITY_DN132047_c1_g1_i1	13	34	43	41
TRINITY_DN124138_c14_g1_i1	4.73964	7.92038	12.2858	20.6105
TRINITY_DN131654_c2_g2_i3	310.24	720.075	779.966	637.822
TRINITY_DN108873_c0_g1_i1	9	10	9	10
TRINITY_DN133155_c2_g1_i3	199.508	345	516.501	402
TRINITY_DN7826_c0_g1_i1	19	28	35	19
TRINITY_DN96235_c0_g2_i1	0	2	6	2
TRINITY_DN130725_c2_g1_i6	9.64489	32.9243	34.7999	38.5875
TRINITY_DN68476_c0_g1_i1	0	0	0	0
TRINITY_DN124306_c9_g1_i1	539.501	650.407	1052.7	1062.18
TRINITY_DN133092_c2_g8_i1	1.45516	1.41022	1.43078	0
TRINITY_DN74704_c0_g1_i1	1	4	1	3
TRINITY_DN121258_c1_g1_i1	736	1481.65	1588	1390
TRINITY_DN135638_c10_g1_i1	119	188	239	166
TRINITY_DN168927_c0_g1_i1	0	4	2	0
TRINITY_DN127926_c0_g6_i1	34	48	84	46
TRINITY_DN51561_c0_g1_i1	12	10	15	12
TRINITY_DN153359_c0_g1_i1	152	312	191	242
TRINITY_DN127949_c1_g1_i8	1431	2468	2438	2198
TRINITY_DN119755_c0_g1_i2	35.6355	77.4929	68.2688	61.4293
TRINITY_DN119352_c0_g2_i1	383	394	532	506
TRINITY_DN210219_c0_g1_i1	7	6	6.12078	0
TRINITY_DN27210_c0_g2_i1	134.964	222.211	548.745	256.512
TRINITY_DN83323_c0_g1_i1	23.8186	44.7367	40.6087	41.7402
TRINITY_DN129250_c0_g2_i2	128.577	180.229	198.573	156.787
TRINITY_DN13691_c0_g1_i1	2	4	2	0
TRINITY_DN132626_c9_g2_i2	10	27	30	21
TRINITY_DN132544_c0_g2_i1	862	1390	1471	1301
TRINITY_DN58392_c0_g1_i1	2	0	0	6
TRINITY_DN125730_c4_g1_i3	417	584	1050	761
TRINITY_DN114609_c0_g1_i1	1	0	3	5
TRINITY_DN112264_c0_g1_i1	0	0	0	0
TRINITY_DN39762_c0_g1_i1	4	5	3	5
TRINITY_DN119438_c0_g1_i2	29	106	101	82
TRINITY_DN193382_c0_g1_i1	4	2	3	7
TRINITY_DN202112_c0_g1_i1	3	6	1	1
TRINITY_DN95768_c0_g2_i1	710.416	2663.98	4146.33	594.601
TRINITY_DN135706_c2_g5_i3	38.2047	75	32	62
TRINITY_DN119744_c0_g1_i1	309	195	314	294
TRINITY_DN117740_c0_g1_i2	1	1.01863	2	5
TRINITY_DN122889_c9_g3_i1	1	3	3	2
TRINITY_DN131687_c0_g4_i6	9.39799	12.8443	12.3528	8.39086
TRINITY_DN133332_c0_g1_i7	11	14	8	9
TRINITY_DN124932_c0_g1_i1	49.0464	74.1103	104.729	99.1429
TRINITY_DN124338_c4_g2_i1	63.9319	87.9585	114.146	82.0369
TRINITY_DN96740_c0_g1_i2	4	2	0	1
TRINITY_DN46343_c0_g1_i1	10	26	27	24
TRINITY_DN42451_c0_g1_i1	1	3	0	0
TRINITY_DN123720_c0_g1_i1	5	0	8	2
TRINITY_DN41120_c0_g1_i1	25	27	65	52
TRINITY_DN131457_c2_g2_i1	20	35	36	16
TRINITY_DN134224_c3_g2_i1	789	1199	1784	1200
TRINITY_DN158388_c0_g1_i1	1	0	0	3
TRINITY_DN67991_c0_g2_i1	358.432	619.019	1687.82	1005.26
TRINITY_DN121308_c0_g2_i1	75	123	127	159
TRINITY_DN133223_c0_g7_i1	7.36717	16.5061	11.2754	42.3383
TRINITY_DN131997_c11_g4_i1	50.827	414.164	33.5917	2.62674
TRINITY_DN127818_c1_g3_i4	49	60	48	70
TRINITY_DN123437_c0_g1_i2	48	67	236	144
TRINITY_DN129307_c0_g3_i1	31	74	77	57
TRINITY_DN171212_c0_g1_i1	1	1	5	9
TRINITY_DN121477_c0_g1_i3	5	10	9	1
TRINITY_DN124180_c0_g4_i1	74.5795	83.3631	111.627	66.2239
TRINITY_DN96535_c0_g1_i1	2826.85	5446	4912	4422.07
TRINITY_DN96602_c0_g1_i1	91	547	234	184
TRINITY_DN77512_c0_g1_i1	0	0	0	0
TRINITY_DN131203_c0_g2_i1	6	19	39	25
TRINITY_DN92593_c0_g2_i1	0	5	4	1
TRINITY_DN126059_c0_g2_i1	22.328	60.4286	39.6386	50.3349
TRINITY_DN120299_c0_g3_i2	1594	2477	3343	4119
TRINITY_DN172680_c0_g1_i1	1	1	3	1
TRINITY_DN135356_c6_g1_i1	0	0	0	0
TRINITY_DN121594_c0_g5_i8	149	293	316	284
TRINITY_DN109399_c0_g1_i1	13	25	17	16
TRINITY_DN93628_c0_g1_i1	62	138	90	201
TRINITY_DN25837_c0_g1_i1	1	2	0	1
TRINITY_DN125427_c0_g1_i2	86	158	134	134
TRINITY_DN133270_c1_g3_i1	6	4	11	9
TRINITY_DN70363_c0_g3_i1	0	1	0	4
TRINITY_DN135905_c0_g1_i4	98	155	238	190
TRINITY_DN127208_c2_g8_i1	109.9	226.259	343.998	262.336
TRINITY_DN124252_c0_g1_i3	85	180	240	168
TRINITY_DN130961_c2_g1_i1	3	14	10	12
TRINITY_DN125846_c0_g1_i1	42	45	57	48
TRINITY_DN136305_c7_g2_i1	19.5222	44.0241	50.3558	37.3308
TRINITY_DN131238_c1_g4_i4	2982.46	4384.55	4755.6	4280.16
TRINITY_DN128148_c0_g29_i1	25.8645	36.3909	29.9968	45.8906
TRINITY_DN118801_c0_g1_i2	2117	3254	3644	3515
TRINITY_DN103781_c0_g1_i1	0	0	3	2
TRINITY_DN133339_c0_g2_i1	592	739	756	662
TRINITY_DN199628_c0_g1_i1	0	1	1	0
TRINITY_DN134756_c2_g2_i7	220	315	175	381
TRINITY_DN189060_c0_g1_i1	0	0	0	2
TRINITY_DN125443_c0_g1_i1	335.855	515	659.993	512
TRINITY_DN132995_c1_g3_i1	390	616.46	664.834	495
TRINITY_DN110245_c0_g2_i2	0	4	8	4
TRINITY_DN127941_c4_g8_i3	60	182	124	65
TRINITY_DN104757_c0_g1_i1	39	88.6228	99.1978	124.406
TRINITY_DN125447_c0_g1_i6	100	624	280	145
TRINITY_DN132305_c3_g3_i2	213	418	378	391
TRINITY_DN200257_c0_g1_i1	0	0	0	1
TRINITY_DN130164_c2_g3_i4	3	14	18	15
TRINITY_DN115013_c0_g1_i1	154	231	324	250
TRINITY_DN124192_c1_g1_i2	9	16	20	22
TRINITY_DN125664_c8_g1_i2	207.482	365.442	444.366	352.865
TRINITY_DN100083_c0_g4_i1	13	12	27	34
TRINITY_DN128775_c0_g1_i1	71	108	137	137
TRINITY_DN38476_c0_g1_i1	7	21	27	63
TRINITY_DN105255_c1_g1_i1	8	17.2395	10.4944	12
TRINITY_DN131309_c4_g1_i7	208.044	614.635	450.254	347.191
TRINITY_DN117075_c0_g1_i1	94	391	410	433
TRINITY_DN156940_c0_g1_i1	0	0	0	0
TRINITY_DN124324_c1_g4_i1	3	14	13	5
TRINITY_DN165516_c0_g1_i1	4.02676	6	21	7.13431
TRINITY_DN119567_c1_g1_i1	4.60609	16.5051	8.74802	12.6953
TRINITY_DN112103_c0_g1_i1	640	973	1102	1094
TRINITY_DN96988_c0_g3_i1	21.7551	40.1772	33.5437	5.17324
TRINITY_DN130367_c5_g3_i1	40.3339	23.931	85.1473	96.7625
TRINITY_DN135168_c1_g2_i1	25.2424	29.022	43.2394	28.3362
TRINITY_DN133658_c6_g2_i4	39.032	65	50	67
TRINITY_DN132956_c6_g2_i1	56.4763	101.795	110.981	120.868
TRINITY_DN125828_c2_g2_i3	9	17	17	13
TRINITY_DN127007_c2_g2_i2	173.181	364.066	384.149	435.489
TRINITY_DN134024_c1_g2_i1	48	100	123	87
TRINITY_DN117861_c0_g2_i2	5	5	8	13
TRINITY_DN125575_c4_g3_i1	45	78	39	32
TRINITY_DN89381_c0_g1_i1	0	2	1	0
TRINITY_DN134494_c3_g1_i1	106	276	298	269
TRINITY_DN114254_c0_g1_i1	19	49	50	40
TRINITY_DN128057_c0_g1_i2	88	174	55	158
TRINITY_DN114971_c4_g5_i1	116	274	231	251
TRINITY_DN118140_c1_g1_i1	155	313	365	256
TRINITY_DN115280_c0_g2_i1	5	13	19	22
TRINITY_DN119049_c0_g1_i1	31	33	50	38
TRINITY_DN117203_c0_g1_i1	9	15	14	5
TRINITY_DN128039_c0_g1_i2	79.1172	128.418	97.1113	93.1349
TRINITY_DN112306_c0_g1_i1	58	132	169	199
TRINITY_DN105496_c0_g1_i1	3	11	4	5
TRINITY_DN130146_c0_g1_i3	59	84	112	92
TRINITY_DN135370_c2_g7_i1	49.946	94	97	75
TRINITY_DN210552_c0_g1_i1	0	0	0	0
TRINITY_DN133675_c6_g2_i1	66	218	162	205
TRINITY_DN154022_c0_g1_i1	29.2507	32.4935	59.45	38.3499
TRINITY_DN110803_c0_g1_i1	177	260.841	196	296
TRINITY_DN174458_c0_g1_i1	4	6	4	11
TRINITY_DN114345_c1_g2_i1	141	247	302	188
TRINITY_DN123760_c0_g2_i1	180	317	328	296
TRINITY_DN105441_c0_g2_i3	204.354	453.399	467.204	457.89
TRINITY_DN72600_c0_g3_i1	11	13	21	26
TRINITY_DN128363_c4_g1_i1	39.5617	135	112.738	205.192
TRINITY_DN129633_c8_g1_i1	0	3.84213	1.93258	2
TRINITY_DN10124_c0_g2_i1	5	0	1.5	0
TRINITY_DN129291_c3_g9_i1	7	29	13.7957	17
TRINITY_DN22056_c0_g3_i1	48	81	92	93
TRINITY_DN129000_c1_g1_i7	10	21	20	11
TRINITY_DN90603_c0_g1_i1	0	0	1	0
TRINITY_DN92285_c0_g1_i1	1	0	1	0
TRINITY_DN108081_c0_g2_i1	18	115.506	24.1537	38
TRINITY_DN116776_c0_g2_i1	44	76	46	22
TRINITY_DN135014_c3_g1_i2	2993.94	5856	5542	4574
TRINITY_DN107516_c0_g3_i1	5	1	2	2
TRINITY_DN119982_c0_g2_i8	124.083	129.926	207.316	141.373
TRINITY_DN133527_c2_g3_i2	312	485	526	433
TRINITY_DN103065_c0_g1_i1	107.637	61.5392	137.364	177.47
TRINITY_DN111572_c1_g2_i1	8	32	31	2
TRINITY_DN86493_c0_g1_i1	0	31.0909	41	44
TRINITY_DN124651_c3_g5_i1	0	3.09783	0	0
TRINITY_DN132082_c1_g1_i1	63	518	118	189
TRINITY_DN118627_c0_g1_i1	10	13	29	25
TRINITY_DN130948_c0_g2_i1	3	7	8	7
TRINITY_DN114294_c0_g1_i1	249.94	477.872	505.665	409.499
TRINITY_DN136699_c5_g5_i1	240.485	375.602	382.135	422.65
TRINITY_DN124676_c6_g1_i1	26	72	75	61
TRINITY_DN133839_c1_g3_i1	3	5	1	1
TRINITY_DN72313_c0_g1_i1	2.33852	1.24194	3.6232	0
TRINITY_DN126866_c2_g1_i1	2	6.74079	4.64905	4.49038
TRINITY_DN182962_c0_g1_i1	1	3	0	0
TRINITY_DN110915_c0_g2_i1	3	0	2	1
TRINITY_DN137728_c0_g1_i1	8	6	8	6
TRINITY_DN127543_c0_g1_i2	110	232	248	235
TRINITY_DN122467_c1_g2_i1	0	4	13	5
TRINITY_DN122136_c0_g1_i2	26	60	88	49
TRINITY_DN106079_c0_g1_i1	30.1582	59.9478	58.0589	62.2959
TRINITY_DN16764_c0_g1_i1	2	4	4	3
TRINITY_DN157473_c0_g1_i1	4	9	11	17
TRINITY_DN128293_c8_g1_i1	0	0.427234	10.6825	5.67042
TRINITY_DN123378_c6_g4_i9	500.925	1018.41	1021	879
TRINITY_DN114150_c0_g1_i2	0	0	0	1
TRINITY_DN126881_c1_g1_i1	37	46	85	41
TRINITY_DN127013_c6_g2_i1	201	192	413	313
TRINITY_DN120109_c0_g2_i1	8	1	0	14
TRINITY_DN129782_c5_g1_i2	74	168	108	130
TRINITY_DN130109_c6_g1_i1	66.4108	144	192	185
TRINITY_DN125814_c0_g3_i3	62	192	232	142
TRINITY_DN118991_c1_g1_i6	1331	1705	2362	1770
TRINITY_DN127583_c4_g2_i1	110	233	143	181
TRINITY_DN129004_c0_g1_i7	292	465.825	572	522
TRINITY_DN109878_c1_g1_i2	9	8	10	9
TRINITY_DN124651_c2_g3_i2	259	608	465	513
TRINITY_DN128766_c3_g2_i3	1211	3856	3956	2707
TRINITY_DN130109_c5_g1_i1	28	27	191.747	80.3598
TRINITY_DN45169_c0_g2_i1	219.049	293.537	195.172	187.853
TRINITY_DN130546_c0_g2_i1	169	253	302	254
TRINITY_DN104895_c0_g2_i1	3.45616	19.3589	18.6231	29.0527
TRINITY_DN133621_c0_g1_i5	419	578	735	586
TRINITY_DN119803_c0_g1_i2	1296	1495	1749	1644
TRINITY_DN179426_c0_g1_i1	71	55	61	46
TRINITY_DN126598_c0_g2_i1	168	512	695	418
TRINITY_DN126272_c2_g1_i1	1777	3452	3302	2717
TRINITY_DN26898_c0_g1_i1	0	0	1	0
TRINITY_DN50061_c0_g1_i1	1	3	0	2
TRINITY_DN113239_c0_g2_i1	2.73427	3	4	2
TRINITY_DN118363_c0_g1_i2	48	78	101	83
TRINITY_DN133544_c0_g3_i2	46.0046	59.207	77.8529	56
TRINITY_DN169762_c0_g1_i1	0	0	0	2
TRINITY_DN129715_c2_g7_i2	4	10	5	1
TRINITY_DN67391_c0_g1_i1	0	0	0	1
TRINITY_DN211921_c0_g1_i1	0	0	0	0
TRINITY_DN97356_c0_g2_i1	35.2718	76.7831	54.8102	44.324
TRINITY_DN36079_c0_g1_i1	3	2	0	0
TRINITY_DN67692_c0_g2_i1	2	7	7	5
TRINITY_DN130217_c2_g6_i1	4.41824	13.3234	25.3657	10.2695
TRINITY_DN132338_c1_g2_i1	1897.54	2162	4167	3441
TRINITY_DN125588_c0_g1_i3	77	90	216	198
TRINITY_DN120067_c0_g2_i1	10	5	11	5
TRINITY_DN134577_c1_g1_i2	806	912	1320	1157
TRINITY_DN57235_c0_g2_i1	3	3	9	4
TRINITY_DN118745_c0_g1_i1	2	1	0	0
TRINITY_DN117240_c0_g2_i1	12	18	21	31
TRINITY_DN123187_c0_g1_i1	31	34	32	25
TRINITY_DN127129_c5_g1_i1	28	50.3555	70	33
TRINITY_DN77426_c0_g1_i1	0	1	0	0
TRINITY_DN128593_c0_g1_i1	43	105	144	107
TRINITY_DN136102_c1_g2_i1	521.781	1129.98	1011.87	1032.81
TRINITY_DN115408_c0_g1_i1	183.869	874.643	167.311	174.327
TRINITY_DN128292_c1_g1_i5	420	1217.24	1062	943.047
TRINITY_DN117402_c0_g1_i1	5	4	11	13
TRINITY_DN128012_c2_g1_i1	4	12	7	10
TRINITY_DN167653_c0_g1_i1	1.26652	2.42075	5	3
TRINITY_DN112614_c0_g1_i1	77	164	144	205
TRINITY_DN131426_c0_g2_i1	0	4	3	2
TRINITY_DN136290_c1_g2_i4	607	847.909	1343	987
TRINITY_DN134507_c0_g4_i5	16	35	23	23
TRINITY_DN133408_c0_g1_i12	58	118	111	126
TRINITY_DN115947_c0_g5_i1	0	1	0	0
TRINITY_DN133964_c1_g4_i2	381.385	789.184	933.619	611.691
TRINITY_DN118115_c0_g4_i1	0	0	1	0
TRINITY_DN26672_c0_g1_i1	0	0	0	0
TRINITY_DN70772_c0_g1_i1	9	2	1	1
TRINITY_DN128761_c2_g4_i2	277	268.883	508	383
TRINITY_DN128463_c1_g2_i3	180	337	408	292
TRINITY_DN69337_c0_g1_i1	2	5	2	1
TRINITY_DN130820_c7_g1_i3	67	150	163	182
TRINITY_DN113796_c0_g5_i1	6.40392	32.0758	39.3814	23.4819
TRINITY_DN125495_c0_g1_i5	1	1	2	0
TRINITY_DN136007_c0_g2_i1	17.634	18.6699	41.0206	24.7241
TRINITY_DN134062_c1_g1_i3	17189	236931	10297	22801
TRINITY_DN124589_c0_g1_i1	148	213	142	48
TRINITY_DN123063_c0_g1_i4	11	42	51	53
TRINITY_DN46415_c0_g1_i1	0	2	0	0
TRINITY_DN10532_c0_g2_i1	0	0	0	0
TRINITY_DN178220_c0_g1_i1	2	20	14	12
TRINITY_DN105388_c0_g1_i1	15	12	13	11
TRINITY_DN127303_c3_g5_i1	4	20	19	11
TRINITY_DN155203_c0_g1_i1	2701	3752	6209	4227
TRINITY_DN130825_c2_g5_i1	62.4672	97.3195	121.282	47.8282
TRINITY_DN136550_c2_g5_i2	252.49	471.392	495.216	382.495
TRINITY_DN123620_c11_g1_i1	426.435	823	880	690
TRINITY_DN133310_c0_g2_i1	233	359	235	154
TRINITY_DN60233_c0_g2_i1	1	2	2	1
TRINITY_DN113239_c0_g1_i4	6.26573	34	10	13
TRINITY_DN120962_c5_g3_i1	313	436	301	557
TRINITY_DN135321_c1_g1_i2	241.453	454.519	518.15	386.636
TRINITY_DN96380_c0_g2_i1	0	0	4.32032	0
TRINITY_DN172604_c0_g1_i1	8	5	5	4
TRINITY_DN109944_c0_g3_i1	418.637	630.893	677.994	607.02
TRINITY_DN195965_c0_g1_i1	2	0	5	6
TRINITY_DN129754_c1_g1_i1	397	800	835	793
TRINITY_DN18700_c0_g2_i1	8	16	14	6
TRINITY_DN24382_c0_g1_i1	1	0	1	1
TRINITY_DN194689_c0_g1_i1	1	0	1	2
TRINITY_DN116585_c0_g1_i1	169	177	156	226
TRINITY_DN134752_c6_g1_i2	25	50	55	35
TRINITY_DN135511_c4_g1_i1	33	62	67	51
TRINITY_DN110513_c0_g1_i1	12	15	26	19
TRINITY_DN75493_c0_g3_i1	0	0	0	0
TRINITY_DN126408_c2_g3_i1	10	4	5	7
TRINITY_DN116569_c0_g1_i1	4302.06	14840.9	6041.14	3135.84
TRINITY_DN92491_c0_g1_i1	0	2	0	1
TRINITY_DN123683_c2_g1_i2	28	26	28	27
TRINITY_DN85317_c0_g1_i1	0	4	0	2
TRINITY_DN136212_c1_g7_i1	50468.3	87960.2	71226	49539.4
TRINITY_DN116845_c0_g1_i1	119	172.157	169.8	204.977
TRINITY_DN99930_c0_g2_i1	0	0.300176	0	0
TRINITY_DN127884_c1_g2_i6	260	540	600	429
TRINITY_DN119403_c0_g1_i1	507	979	876	621
TRINITY_DN214771_c0_g1_i1	9.0819	2	4	5
TRINITY_DN112822_c0_g1_i1	13.2977	26.2614	21.2811	16.1471
TRINITY_DN132269_c11_g10_i1	0	0	0	0
TRINITY_DN156216_c0_g1_i1	0	0	0	0
TRINITY_DN51857_c0_g1_i1	3	0	1	1
TRINITY_DN116055_c0_g1_i1	5.97308	42.3494	28.8996	20.8808
TRINITY_DN132988_c1_g2_i2	3	10	5	9
TRINITY_DN133334_c6_g9_i1	260	373	713	475
TRINITY_DN120661_c1_g2_i4	294.262	482.011	477.104	431.896
TRINITY_DN8267_c0_g1_i1	0	0	1	0
TRINITY_DN184723_c0_g1_i1	1	2	2	0
TRINITY_DN115885_c0_g2_i1	2	1	2	0
TRINITY_DN134437_c0_g3_i4	270.583	412.253	511.668	456.537
TRINITY_DN132431_c2_g3_i1	0	42.3503	24.277	29.099
TRINITY_DN168611_c0_g1_i1	0	0	1	1
TRINITY_DN44006_c0_g1_i1	2	11	10	11
TRINITY_DN125242_c0_g4_i5	22	59	92	38
TRINITY_DN136035_c8_g4_i1	2.4188	0	1.83419	3.64395
TRINITY_DN85555_c0_g2_i1	72.0047	151.136	119.906	119
TRINITY_DN134879_c1_g1_i1	33	57	49	41
TRINITY_DN89523_c0_g3_i1	6	2	4	7
TRINITY_DN130607_c2_g1_i1	347.569	642.819	695.422	611.287
TRINITY_DN127726_c4_g3_i4	633	1015.99	1268	1254
TRINITY_DN32086_c0_g1_i1	1	2	2	3
TRINITY_DN134661_c0_g1_i3	114.695	251.389	211.433	71
TRINITY_DN112245_c0_g1_i1	64	1	77	63
TRINITY_DN135052_c0_g2_i5	193	1468	1177	186
TRINITY_DN16044_c0_g1_i1	2	6	3	0
TRINITY_DN128984_c1_g5_i1	17.2546	21.9863	26	14.887
TRINITY_DN129022_c6_g4_i1	30	58	78	56
TRINITY_DN120016_c0_g1_i1	10	22	32	32
TRINITY_DN122073_c0_g2_i6	237	495	287	347
TRINITY_DN134986_c0_g1_i1	1506	1775	2653	2322
TRINITY_DN122587_c0_g2_i1	972	1573	1952	1688
TRINITY_DN129736_c3_g1_i1	44.8647	103.57	83.8336	84.6908
TRINITY_DN121405_c0_g2_i1	26	21	22	16
TRINITY_DN105042_c0_g1_i1	19.6303	62.6165	64.445	26.1787
TRINITY_DN177051_c0_g1_i1	0	0	0	0
TRINITY_DN124140_c0_g1_i1	54.2915	40.2577	29.3559	25.2447
