ID	Am2_463	Am2_464	Am4_461	Am6_462	Am6_464
TRINITY_DN110177_c0_g3_i1	7	3	20	28	5
TRINITY_DN110180_c0_g1_i2	63	54	74	65	49
TRINITY_DN110181_c0_g1_i1	118	54	187	294	119
TRINITY_DN110182_c0_g1_i1	3.62115	3.01096	3.00894	4.17477	7.17957
TRINITY_DN110184_c0_g2_i1	3	4	23	8	2
TRINITY_DN110188_c1_g1_i1	3.36207	2.2635	21.3157	5.49885	10.5481
TRINITY_DN110191_c0_g1_i1	0	16.1729	13.8631	4.79343	0
TRINITY_DN110191_c0_g2_i1	14	8.00152	27.3072	7.2273	20
TRINITY_DN110191_c0_g3_i1	2	9	8	3	5.83487
TRINITY_DN110191_c0_g4_i1	0	0	0	0	1.16513
TRINITY_DN110193_c0_g1_i1	186.002	104.406	247.914	463.36	181.842
TRINITY_DN110194_c0_g1_i1	32	24	67	89	78
TRINITY_DN110195_c0_g1_i1	41	23	44	32	32
TRINITY_DN110201_c0_g1_i1	143	1222	162	115	938
TRINITY_DN110205_c0_g1_i1	4	1	7	2	17
TRINITY_DN110209_c0_g1_i1	2	8	6	4	6
TRINITY_DN110210_c0_g3_i1	4	1	0	0	0
TRINITY_DN110213_c0_g1_i1	121.083	95.6049	149.671	188.46	182.801
TRINITY_DN110213_c0_g2_i1	31.9168	12.3951	70.3293	4.53966	23.1992
TRINITY_DN110214_c0_g1_i3	362	156	736	370	397
TRINITY_DN110217_c0_g1_i2	2	28	2	11	36
TRINITY_DN110219_c0_g1_i1	7	4	16	21	11
TRINITY_DN110224_c0_g2_i1	2	3	12	7	8
TRINITY_DN110229_c2_g3_i1	0	0	6	2	2
TRINITY_DN110230_c0_g1_i1	60	159	103	106	252
TRINITY_DN110234_c0_g1_i1	20	44	18	13	39
TRINITY_DN110238_c0_g2_i1	0	26.8738	2	4.07818	10.1447
TRINITY_DN110243_c0_g2_i2	25	18.177	32.1926	27.5144	33.1622
TRINITY_DN110245_c0_g2_i2	0	4	4	4	6
TRINITY_DN110248_c0_g1_i1	46	93	65	34	48
TRINITY_DN110249_c0_g1_i1	4	3	5	4	2
TRINITY_DN110249_c0_g3_i1	3	2	3	2	1
TRINITY_DN110252_c0_g1_i1	24.0375	14.4187	72.7866	21.1272	37.2412
TRINITY_DN110252_c0_g2_i2	741.962	1553.58	1045.21	1153.87	2487.76
TRINITY_DN110258_c0_g1_i1	166	403	252	261	698
TRINITY_DN110259_c0_g1_i2	104	52	72	201	82
TRINITY_DN110260_c0_g1_i1	15.9485	13.8353	71.3446	90.5921	46.5324
TRINITY_DN110260_c0_g2_i1	9.1748	4.31067	50.0105	50.849	12
TRINITY_DN110261_c0_g2_i1	3	2	2	0	0
TRINITY_DN110265_c0_g1_i1	230	568	419	385	797
TRINITY_DN110268_c0_g1_i1	4	2	9	4	8
TRINITY_DN110270_c0_g1_i1	14	12	32	72	28
TRINITY_DN110272_c0_g1_i1	0	1.84972	17.1851	8.53401	9.71197
TRINITY_DN110283_c0_g1_i1	27	25	69	75	29
TRINITY_DN110285_c0_g2_i2	1863.53	1765.31	2198.4	2332	2478.96
TRINITY_DN110285_c0_g3_i1	4.46732	5.68838	4.59575	0	7.03548
TRINITY_DN110288_c0_g1_i1	4	18	5	2	16
TRINITY_DN110295_c0_g1_i1	17.2627	5.16368	16.2714	26.4033	5.0206
TRINITY_DN110298_c0_g1_i1	128.676	84.4614	129.605	207.287	159.286
TRINITY_DN110298_c0_g2_i1	848.151	1967.27	1040.61	1183.48	2559.97
TRINITY_DN110298_c0_g3_i1	491.174	1457.27	779.782	673.229	1884.74
TRINITY_DN11030_c0_g1_i1	1	1	1	1	0
TRINITY_DN110304_c0_g1_i1	3	0	16	2	5
TRINITY_DN110307_c0_g1_i3	453.356	635.911	689.557	733.927	1049.47
TRINITY_DN110307_c0_g2_i1	25.6439	15.0894	12.4426	24.073	21.5263
TRINITY_DN110308_c0_g1_i1	411	278	846	736	700
TRINITY_DN110309_c0_g1_i1	112.793	149.009	311.74	288.304	332.468
TRINITY_DN110311_c0_g1_i1	0	0	1	1	0
TRINITY_DN110314_c0_g1_i3	65	287	95	75	274
TRINITY_DN110318_c0_g1_i1	124	58	155	214	109
TRINITY_DN110321_c0_g1_i1	8	2	3	3	8
TRINITY_DN110326_c1_g1_i1	384	683	670	703	1157
TRINITY_DN110331_c0_g1_i2	29	34	63	36	20
TRINITY_DN110346_c0_g1_i2	530	2169	802	823.939	2331
TRINITY_DN110349_c0_g1_i1	342.405	948.708	619.72	631.619	908.543
TRINITY_DN110349_c0_g2_i1	0	0	0	0	0
TRINITY_DN110349_c0_g3_i1	111.231	139.805	176.624	188.405	233.077
TRINITY_DN110350_c0_g1_i1	20	15	38	36	28
TRINITY_DN110356_c0_g1_i1	359.813	2256.13	724.966	745.77	3079.71
TRINITY_DN110363_c0_g1_i1	12	9	7	8	10
TRINITY_DN110366_c0_g5_i1	0	0	1	0	1
TRINITY_DN110368_c0_g2_i1	18.6012	70.5084	51.3949	54.3578	48.3296
TRINITY_DN110368_c0_g3_i1	42.1474	53.1768	76.2443	65.7693	75.2282
TRINITY_DN110371_c0_g1_i1	81.3889	72.8144	158.184	104.332	119.38
TRINITY_DN110371_c0_g2_i1	1.00118	5.01171	7.02661	15.0241	4.00921
TRINITY_DN110378_c0_g1_i1	13	9	34	24	4
TRINITY_DN110378_c0_g4_i1	38	13	49	50	12
TRINITY_DN110384_c0_g1_i1	27	144	83	56	164
TRINITY_DN110395_c0_g2_i1	36.0374	22.3493	64.7184	46.0016	34.2933
TRINITY_DN110398_c0_g1_i1	2	13	1	3	6
TRINITY_DN110399_c0_g1_i1	25	15	48	33	72
TRINITY_DN110405_c0_g1_i1	4	6	7	8	23
TRINITY_DN110412_c0_g1_i1	63.3321	201.181	104.758	93.1047	159.64
TRINITY_DN110412_c0_g3_i1	1.66786	17.8189	5.24225	7.8953	60.3601
TRINITY_DN110413_c0_g1_i2	2	0	7	4	4
TRINITY_DN110425_c0_g1_i1	0	0	0	2	0
TRINITY_DN110426_c0_g1_i1	3.59146	1.64162	0	10.3769	4.25307
TRINITY_DN110426_c0_g2_i1	110.409	52.3584	163	171.623	144.747
TRINITY_DN110426_c0_g3_i1	16.959	12.3525	39.5886	41.6475	32.24
TRINITY_DN110429_c0_g1_i2	23	20	56	41	32
TRINITY_DN110430_c0_g1_i1	11	11	32	34	50
TRINITY_DN110438_c1_g1_i1	5	3	20	10	4
TRINITY_DN110440_c0_g1_i1	29	69	14	18	34
TRINITY_DN110441_c0_g1_i1	6	4	11	9	8
TRINITY_DN110445_c1_g1_i3	300.744	298.245	510.083	558.382	597.691
TRINITY_DN110448_c0_g2_i1	560	381	88	1125	846
TRINITY_DN110449_c0_g3_i1	576	619	817	1047	1280
TRINITY_DN110451_c0_g1_i1	44	48	75	64	73
TRINITY_DN110454_c0_g3_i1	1	5	2	6	1
TRINITY_DN110454_c0_g5_i1	362.658	461.824	771.315	598.343	647.281
TRINITY_DN110454_c0_g6_i1	38.3424	21.1761	72.685	43.657	27.7194
TRINITY_DN110455_c0_g1_i2	5	12	20	9	12
TRINITY_DN110461_c0_g1_i1	6	8	23	24	23
TRINITY_DN110463_c0_g1_i3	30	37	61	220	0
TRINITY_DN110471_c0_g1_i1	0	16.1643	2.02086	4.0446	13.0322
TRINITY_DN110471_c0_g2_i1	0	50	4	2	46
TRINITY_DN110472_c0_g2_i1	5	1	8	5	8
TRINITY_DN110477_c0_g1_i1	1084	669	2324	1167	1661
TRINITY_DN110478_c0_g1_i2	154	178	302	322	108
TRINITY_DN110479_c0_g1_i1	0	3	7	0	10
TRINITY_DN110479_c0_g3_i1	0	0	0	1	0
TRINITY_DN110486_c0_g1_i1	20	18	26	31.0348	27.0702
TRINITY_DN110489_c0_g1_i1	39.5001	15.8951	41.1264	73.0027	63.8742
TRINITY_DN110493_c0_g3_i1	9	26	7	12	18
TRINITY_DN110495_c0_g1_i1	5	10	1	1	2
TRINITY_DN110495_c0_g2_i1	3	1	0	1	0
TRINITY_DN110499_c0_g1_i2	22	16	35	34	32
TRINITY_DN110500_c0_g1_i1	25.0393	23	46	51.0217	25
TRINITY_DN110504_c0_g1_i1	35	20	39	45.0869	48.1893
TRINITY_DN110506_c0_g1_i1	5	3	9	8	4
TRINITY_DN110510_c0_g1_i1	149	98	284	207	179
TRINITY_DN110513_c0_g1_i1	12	119	15	19	90
TRINITY_DN110515_c0_g2_i1	8	13	35	31	23
TRINITY_DN110517_c0_g1_i1	16	6	23	22	22
TRINITY_DN110518_c0_g1_i1	7.77427	29.1843	21.5427	18.7193	41.8136
TRINITY_DN110520_c0_g1_i1	39	31	92	41	59
TRINITY_DN110521_c0_g2_i1	1	0	1	0	0
TRINITY_DN110521_c0_g3_i1	0	4	0	0	4
TRINITY_DN110523_c0_g1_i2	54	234	44	56	212
TRINITY_DN110532_c1_g1_i2	65.0748	91.1793	168.797	111.345	148.222
TRINITY_DN110536_c0_g1_i1	0	0	0	1	2
TRINITY_DN110536_c0_g2_i1	6	4	8	10	6.73711
TRINITY_DN110537_c2_g2_i1	1	0	2	7	1
TRINITY_DN110552_c0_g2_i1	0	1	7.41186	0	6.1066
TRINITY_DN110552_c0_g3_i1	10	1	17.889	23	3.8934
TRINITY_DN110556_c0_g1_i1	1	0	1	3	1
TRINITY_DN110561_c0_g1_i2	4	1	4	6	2
TRINITY_DN110565_c1_g1_i1	156	147	263	294	232
TRINITY_DN110567_c1_g1_i1	635	1592	1013	1044	1883
TRINITY_DN110571_c1_g2_i1	12	4	12	29	25
TRINITY_DN110573_c0_g1_i1	17	5	8	6	10
TRINITY_DN110583_c0_g1_i1	18	28	23	20	22
TRINITY_DN110587_c0_g1_i1	547	539	865	1043	1013
TRINITY_DN110588_c0_g1_i1	285	162	441	560	333
TRINITY_DN110591_c0_g2_i1	516	390	565	895	260
TRINITY_DN110597_c0_g1_i1	7	10	8	7	4
TRINITY_DN110603_c0_g2_i5	13	14	48	32	53
TRINITY_DN110603_c0_g4_i1	43	23	123	43	37
TRINITY_DN110622_c0_g1_i1	117	408	161	173	374
TRINITY_DN110622_c0_g2_i1	206	600	251	275	637
TRINITY_DN110622_c0_g3_i4	712	2423	1112	1008	2010
TRINITY_DN110623_c0_g1_i1	4	2	1	4	1
TRINITY_DN110626_c0_g1_i1	539	457	926	937	775
TRINITY_DN110628_c0_g1_i1	19	9	19	15	13
TRINITY_DN110629_c0_g1_i1	7	11	9	15	8
TRINITY_DN110629_c0_g3_i1	4.54301	1.2478	4.4128	3.18757	6.5127
TRINITY_DN110633_c0_g1_i4	58	165	119	92	232
TRINITY_DN110634_c0_g1_i1	1	1	1	0	1
TRINITY_DN110644_c0_g1_i1	0	140.994	0	7.35278	111.001
TRINITY_DN110644_c0_g2_i1	9	171.888	0	0	260.97
TRINITY_DN110644_c0_g3_i1	0	836.118	5	6.64722	1123.03
TRINITY_DN110646_c0_g1_i1	17872	15882	11648	4347	6619
TRINITY_DN110647_c0_g1_i1	2	3	12	5	12
TRINITY_DN110650_c0_g1_i1	1758	1289	2331	2462	2179
TRINITY_DN110669_c0_g1_i1	1	2	45	2	3
TRINITY_DN110673_c0_g1_i1	102	306	241	245	525
TRINITY_DN110676_c0_g1_i1	1	2	5	5	1
TRINITY_DN110679_c0_g1_i1	0	1178	1	2	2733
TRINITY_DN110680_c1_g2_i1	49.6387	73.0548	98.2094	56.5142	54.1019
TRINITY_DN110684_c0_g1_i2	0	62	0	1	7
TRINITY_DN110687_c0_g1_i2	14	5	16	31	6
TRINITY_DN110693_c0_g1_i1	0	10	0	1	6
TRINITY_DN110693_c1_g1_i1	0	2	0	1	17
TRINITY_DN110695_c0_g1_i1	4	3	3	8	4
TRINITY_DN110698_c0_g1_i1	10	26	58	52	53
TRINITY_DN110701_c0_g2_i1	21	9	34	19	22
TRINITY_DN110702_c0_g1_i1	12	8	22	9	19
TRINITY_DN110705_c0_g1_i1	178	134	276	394	272
TRINITY_DN110706_c0_g1_i2	116	67	151	220	159
TRINITY_DN110708_c0_g1_i2	1	4.30487	1	5	4
TRINITY_DN110715_c0_g1_i1	17	16	52	34	48
TRINITY_DN110717_c0_g1_i1	1	1	2	1	3
TRINITY_DN110721_c0_g1_i2	176	104	171	222	169
TRINITY_DN110724_c0_g1_i2	19	18	42	48	27
TRINITY_DN110725_c0_g1_i3	235	117	371	278	251
TRINITY_DN110726_c0_g1_i2	13	16	64	39	40
TRINITY_DN110726_c0_g2_i1	4	8	11	11	12
TRINITY_DN110731_c1_g1_i1	18	19	42	36	32
TRINITY_DN110732_c0_g1_i2	183	109	261	278	258
TRINITY_DN110733_c0_g1_i1	248.588	184.462	476.99	454.581	507.712
TRINITY_DN110733_c0_g2_i2	7565.41	4826.54	10617	14842.4	12220.3
TRINITY_DN110734_c0_g1_i1	1	66	0	3	146
TRINITY_DN110735_c0_g1_i1	1	0	2	0	0
TRINITY_DN110736_c0_g1_i1	1.01423	0	0	0	1
TRINITY_DN110737_c0_g1_i1	41	23	81	52	46
TRINITY_DN110746_c0_g1_i1	0	0	0	0	0
TRINITY_DN110747_c0_g1_i1	32	24	60	55	44
TRINITY_DN110749_c0_g1_i2	393	769	550	958	1024
TRINITY_DN110749_c1_g1_i1	3	4	2	2	4
TRINITY_DN110750_c0_g1_i1	36.5585	73	66.5219	68.9642	88.7571
TRINITY_DN110750_c1_g2_i1	277	427	634	615	869
TRINITY_DN110753_c0_g1_i1	0	0	0	5	3
TRINITY_DN110756_c0_g1_i1	152	336	418	451	549
TRINITY_DN110760_c0_g1_i1	13	10	12	20	18
TRINITY_DN110766_c0_g1_i1	12	2.33333	8.33333	8	15.2727
TRINITY_DN110766_c0_g2_i1	0	4.66667	11.6667	0	5.72727
TRINITY_DN110773_c0_g1_i2	118	62	79	71	219
TRINITY_DN110776_c1_g1_i3	10	6	24	29	18
TRINITY_DN110778_c0_g1_i1	111	297	189	150	584
TRINITY_DN110779_c0_g1_i3	30	34	50	30	3
TRINITY_DN110780_c0_g1_i2	28	232	48	40	248
TRINITY_DN110788_c1_g1_i1	270.463	242.331	676.396	542.162	358.989
TRINITY_DN110790_c0_g1_i1	3374	3083	4494	5331	5232
TRINITY_DN110792_c0_g1_i2	4	25	2	9	13
TRINITY_DN110795_c0_g1_i1	3	52	4	7	41
TRINITY_DN110801_c0_g2_i1	21	73	33	40	95
TRINITY_DN110803_c0_g1_i1	177	112	260.841	296	162.664
TRINITY_DN110804_c0_g1_i1	21	12	11	5	3
TRINITY_DN110817_c0_g1_i2	0	2	9	8	0
TRINITY_DN110818_c0_g1_i1	494.808	203.095	393.496	280.881	448.039
TRINITY_DN110824_c0_g2_i1	2	2	4	3	3
TRINITY_DN110826_c0_g3_i1	0	0	0	0	2
TRINITY_DN110827_c0_g3_i1	3	18	8	7	15
TRINITY_DN110827_c0_g4_i1	1	1	0	0	4
TRINITY_DN110831_c0_g1_i1	24	18	56	108	140
TRINITY_DN110832_c0_g1_i2	13.9091	0.692811	24.3529	16.7616	12.5369
TRINITY_DN110832_c0_g2_i1	3.09091	0	11.6471	0	0
TRINITY_DN110833_c0_g1_i1	1	1	0	1	1
TRINITY_DN110833_c0_g2_i1	1	2	0	0	1
TRINITY_DN110836_c0_g1_i1	0	0	0	0	0
TRINITY_DN110836_c0_g2_i1	0	0	0	0	0
TRINITY_DN110837_c1_g1_i2	6	5	12	9	6
TRINITY_DN110840_c0_g1_i1	93	67	207	201.729	142
TRINITY_DN110840_c0_g2_i2	0	0	0	4.27089	0
TRINITY_DN110842_c0_g1_i2	386	2444	595	531	2372
TRINITY_DN110843_c0_g1_i1	88	153	115	152	174
TRINITY_DN110844_c0_g1_i1	506	1251	847	884	1566
TRINITY_DN110846_c0_g1_i1	212	189	360	372	276
TRINITY_DN110848_c0_g1_i1	2	2	1	5	5
TRINITY_DN110851_c0_g2_i1	6	3	10	7	18
TRINITY_DN110855_c0_g1_i1	833	534	1457	1241	951
TRINITY_DN110856_c0_g1_i2	6	2	12	23	5
TRINITY_DN110858_c0_g1_i1	7	3	8	4	9
TRINITY_DN110862_c2_g1_i1	8	7	16	15	13
TRINITY_DN110864_c0_g1_i2	9	79	6	8	55
TRINITY_DN110864_c0_g2_i1	20	48	56	51	65
TRINITY_DN110864_c0_g4_i1	3	2	4	4	5
TRINITY_DN110864_c0_g5_i1	2	0	4	0	1
TRINITY_DN110866_c0_g1_i1	19	14	46	37	32
TRINITY_DN110867_c0_g1_i1	170	175	261	310	650
TRINITY_DN110868_c0_g2_i1	10	3	11	11	5
TRINITY_DN110876_c0_g1_i1	1	0	3	0	1
TRINITY_DN110876_c0_g2_i1	5	0	3	1	2
TRINITY_DN110877_c0_g1_i3	185	1077	254	258	1379
TRINITY_DN110879_c0_g1_i2	42.3677	124.252	45.9639	51.8096	111.188
TRINITY_DN110879_c0_g2_i1	24	38	39	37	30
TRINITY_DN110879_c0_g3_i1	1	0	3	1	1
TRINITY_DN110879_c0_g5_i1	20.2184	31.3066	51.0361	35.1904	47.6215
TRINITY_DN110879_c0_g6_i1	0	0	2	5	0
TRINITY_DN110880_c0_g1_i1	708	7737	1215	1164	10670
TRINITY_DN110881_c0_g1_i1	1	22	9	3	19
TRINITY_DN110882_c0_g1_i1	65	43	125	81	66
TRINITY_DN110882_c0_g4_i1	40.4328	12.656	56.3088	61.7364	52.7703
TRINITY_DN110884_c0_g1_i2	76	118	131	154	237
TRINITY_DN110885_c0_g1_i1	101	543.532	201.956	157.065	851.772
TRINITY_DN110885_c0_g2_i1	0	3.46783	2.04432	3.93514	7.22821
TRINITY_DN110890_c0_g2_i1	2	3	18	3	6
TRINITY_DN110891_c0_g2_i1	0	13.9017	12.7122	3.61451	0
TRINITY_DN110891_c0_g7_i1	19	11.0983	48.2878	26.3855	26
TRINITY_DN110895_c0_g1_i1	123.009	126.93	215.313	175.722	168.805
TRINITY_DN110896_c0_g1_i1	0	1.16162	0.737331	0	0
TRINITY_DN110896_c0_g2_i2	45	22.8384	43.2627	43	44
TRINITY_DN11090_c0_g1_i1	0	0	0	1	0
TRINITY_DN11090_c0_g2_i1	0	0	0	0	0
TRINITY_DN110907_c0_g1_i2	18	2	5	46	2
TRINITY_DN11091_c0_g2_i1	0	0	1	0	1
TRINITY_DN110910_c0_g1_i1	20	9	14	13	8
TRINITY_DN110915_c0_g1_i1	0	212.084	0	0	276.218
TRINITY_DN110915_c0_g2_i1	3	77.9164	0	1	200.782
TRINITY_DN110916_c0_g1_i1	190	208	288	285	343
TRINITY_DN110920_c0_g1_i2	395.086	733.493	443.49	445.716	1028.21
TRINITY_DN110921_c0_g1_i1	0	0	2	3	0
TRINITY_DN110923_c0_g3_i2	20	15	43	30	12
TRINITY_DN110928_c0_g1_i1	8	7	19	18	11
TRINITY_DN110930_c0_g1_i1	618	1181	2883	1313	1439
TRINITY_DN110934_c0_g1_i2	5.57947	3	31	49.3452	10
TRINITY_DN110934_c0_g3_i1	2.42053	0	0	1.65483	0
TRINITY_DN110938_c0_g1_i1	4	4	7	7	11
TRINITY_DN110945_c0_g1_i2	1	10.3446	1	1	27
TRINITY_DN110948_c0_g1_i1	3	6	14	5	6
TRINITY_DN110953_c0_g1_i2	1361	3141	2190	1878	3250
TRINITY_DN110955_c0_g1_i1	466.963	331.912	502.912	545.894	492.816
TRINITY_DN110955_c0_g2_i1	52.1056	64.2253	95.1463	106.595	86.1436
TRINITY_DN110955_c0_g3_i1	0	0	31.9131	21.4333	8.05014
TRINITY_DN110956_c0_g3_i1	0	1	1	1	0
TRINITY_DN110957_c0_g1_i1	47.7994	25.9199	97.0755	78.5166	61.7119
TRINITY_DN110958_c0_g1_i1	0	0	1	0	1
TRINITY_DN110958_c0_g2_i1	1	1	0	0	0
TRINITY_DN110959_c0_g1_i1	42.0802	14	36.0073	29.0241	16.0019
TRINITY_DN110961_c2_g1_i1	33	23	70	53	46
TRINITY_DN110963_c0_g1_i2	0	4	5	0	3
TRINITY_DN110967_c0_g1_i1	17	78	33	32	65
TRINITY_DN110970_c0_g1_i2	1533	725	1530	2051	1032
TRINITY_DN110974_c0_g1_i4	288	179	779	490	382
TRINITY_DN110976_c1_g2_i1	0	1	0	0	1
TRINITY_DN110982_c0_g1_i1	195	1308	401	479.605	1517.61
TRINITY_DN110989_c1_g2_i1	39	4	15	28	24
TRINITY_DN110993_c0_g1_i2	353	1235	513	404	982
TRINITY_DN110993_c0_g2_i1	0	0	0	0	0
TRINITY_DN110993_c0_g3_i1	4	12	1	3	15
TRINITY_DN110995_c0_g1_i1	4061	2628	12428	6271	6336
TRINITY_DN110996_c0_g1_i1	45	107	76	47	176
TRINITY_DN110999_c0_g1_i1	37	211	66	75	227
TRINITY_DN111000_c0_g1_i1	5	6	9	7	2
TRINITY_DN111001_c0_g1_i1	4	2	24	10	8
TRINITY_DN111011_c1_g2_i1	143.93	23.7705	200.985	284.743	82.0881
TRINITY_DN111012_c0_g1_i1	16.8663	10.3681	39.0962	20.2265	13.2468
TRINITY_DN111014_c0_g1_i2	528.583	1753.82	780.683	824.255	1827.09
TRINITY_DN111014_c0_g2_i1	19.4165	34.1754	23.3167	19.7445	35.914
TRINITY_DN111019_c0_g1_i1	339	191	495	511	411
TRINITY_DN111020_c0_g1_i1	323	229	379	557	371
TRINITY_DN111021_c0_g1_i2	2	1	3	2	2
TRINITY_DN111024_c0_g1_i1	0	0	0	0.773232	0
TRINITY_DN111024_c0_g2_i1	17	11	59	13.2268	24
TRINITY_DN111025_c0_g2_i1	11	5	18	13	11
TRINITY_DN111025_c1_g2_i1	5	15	20	7	14
TRINITY_DN111026_c0_g1_i1	3	0	3	1	3
TRINITY_DN111026_c0_g3_i1	6	1	6	1	5
TRINITY_DN111027_c0_g1_i1	11.2697	12.5614	4.95682	21	11
TRINITY_DN111028_c0_g1_i1	0	3158	1	0	4119
TRINITY_DN111029_c0_g1_i3	8	13	83	21	150
TRINITY_DN111030_c0_g1_i1	3	0	16	3	6
TRINITY_DN111034_c0_g1_i1	22.3927	13.5197	70.3232	38.01	55.3766
TRINITY_DN111035_c0_g1_i1	210	272	492	385	529
TRINITY_DN111037_c0_g1_i1	33	13	68	49	35
TRINITY_DN111037_c0_g2_i1	9	4	20	20	9
TRINITY_DN111042_c0_g1_i1	12	5	21	42	27
TRINITY_DN111046_c0_g1_i1	129	68	180	207	228
TRINITY_DN111047_c0_g1_i1	188	159	256	288	253
TRINITY_DN111048_c0_g2_i3	212	361	313	270	490
TRINITY_DN111051_c0_g1_i1	1	1	1	3	3
TRINITY_DN111051_c0_g2_i1	0	0	0	1	0
TRINITY_DN111051_c0_g4_i1	0	0	0	0	0
TRINITY_DN111053_c0_g1_i1	3703	3188	5465	6773	6060
TRINITY_DN111055_c1_g1_i2	18	3	39	14	7
TRINITY_DN111065_c0_g1_i5	17	164	24	19	166
TRINITY_DN111065_c0_g2_i1	4.8964	50.2459	12.5519	4.63066	73.1187
TRINITY_DN111065_c0_g3_i1	2.84144	65.1639	11.4481	13.6411	66.3979
TRINITY_DN111065_c0_g4_i1	4.26216	24.5902	0	2.72822	20.4834
TRINITY_DN111067_c0_g1_i1	302.264	375	464	506.292	606
TRINITY_DN111069_c0_g1_i1	51	51	84	135	90
TRINITY_DN111071_c0_g1_i1	917	560	1625	1435	1211
TRINITY_DN111074_c0_g1_i1	24.4311	20.1714	58.4279	50.8392	45.6457
TRINITY_DN111080_c0_g1_i3	253	271	304	325	433
TRINITY_DN111082_c0_g1_i1	23	6	37	40	12
TRINITY_DN111084_c0_g1_i1	7	2	5	6	2
TRINITY_DN111084_c0_g3_i8	94	204	115	114	206
TRINITY_DN111084_c0_g5_i1	22	61	35	41	50
TRINITY_DN111090_c0_g1_i1	16	4	8.71412	8.58857	19.7094
TRINITY_DN111090_c0_g3_i1	5	16	19.2859	24.4114	10.2906
TRINITY_DN111094_c0_g2_i1	55	20	60	74	32
TRINITY_DN111095_c0_g1_i2	67	55	109	134	151
TRINITY_DN111096_c0_g1_i1	74	68	170	184	135
TRINITY_DN111103_c0_g3_i1	2	3	6	0	0
TRINITY_DN111111_c0_g1_i1	931	756	1361	958	974
TRINITY_DN111114_c0_g1_i1	850	607	1175	1712	1218
TRINITY_DN111115_c0_g1_i1	6	8	5	29	12
TRINITY_DN111118_c0_g1_i1	39.2689	35.122	57.6179	34.3103	79.0233
TRINITY_DN111118_c0_g2_i1	6.73106	2.87801	7.38211	21.6897	9.97673
TRINITY_DN111122_c0_g2_i3	85	220	206	96	185
TRINITY_DN111128_c0_g1_i3	3.00257	1	10.0026	13	11.0033
TRINITY_DN111129_c0_g1_i1	1190	2191	1827	1570	3668
TRINITY_DN111131_c0_g1_i3	1	4	3	0	8
TRINITY_DN111135_c0_g1_i1	19	21	29	35	39
TRINITY_DN111139_c0_g2_i1	33	16	14	22	32
TRINITY_DN111140_c0_g1_i1	35	33	80	95	62
TRINITY_DN111143_c0_g1_i2	380	297	281	266	188
TRINITY_DN111147_c0_g1_i1	0	1	0	1	0
TRINITY_DN111147_c1_g1_i1	2	1	2	5	2
TRINITY_DN111149_c1_g1_i1	1	3	2	2	2
TRINITY_DN111151_c0_g1_i1	132.479	452.083	128.538	163.512	763.779
TRINITY_DN111151_c0_g3_i1	15.5212	9.79428	14.5542	24.7639	8.20435
TRINITY_DN111151_c0_g5_i1	0	8.1227	2.90753	3.72435	3.01695
TRINITY_DN111155_c0_g2_i2	1039	2432	1801	1730	3772
TRINITY_DN111158_c0_g1_i1	29.6066	16.5728	35.5978	31.54	19.323
TRINITY_DN111159_c0_g1_i1	7.88961	5	6.42663	7.24326	9.23875
TRINITY_DN111162_c0_g1_i1	31	21	69.6574	60	41
TRINITY_DN111163_c0_g1_i3	31	30	47	44	33
TRINITY_DN111167_c0_g1_i1	53.4803	25	93	77	32.5009
TRINITY_DN111167_c0_g4_i1	4.5197	2	10	1	2.49908
TRINITY_DN111173_c0_g1_i1	193	225	351	345	288
TRINITY_DN111176_c0_g1_i2	0	0	0	0	0
TRINITY_DN111184_c0_g1_i1	0	2.62322	11.0889	6.61227	11.3575
TRINITY_DN111184_c0_g2_i1	8	7.37678	8.91109	8.38773	3.64251
TRINITY_DN111185_c0_g1_i1	2	2	5	2	6
TRINITY_DN111188_c0_g1_i2	13.4414	4	21	14	18
TRINITY_DN111189_c0_g1_i1	0	0	0	0	0
TRINITY_DN111189_c0_g2_i1	5	2	8	5	2
TRINITY_DN111190_c0_g1_i2	120	193	106	249	179
TRINITY_DN111193_c1_g1_i2	4	1	9	3	5
TRINITY_DN111193_c1_g2_i1	1	3	16	4	6
TRINITY_DN111198_c0_g2_i1	9	7	11.0222	14	13
TRINITY_DN111199_c0_g1_i1	17	51	65	25	62
TRINITY_DN1112_c0_g1_i1	0	3	1	2	0
TRINITY_DN111200_c0_g1_i1	89.1682	50	69	169.483	90.2479
TRINITY_DN111203_c1_g1_i1	0	0	1	0	0
TRINITY_DN111204_c0_g1_i1	5	5	38	24	14
TRINITY_DN111204_c0_g2_i1	6	4	24	6	9
TRINITY_DN111205_c0_g2_i1	17	9	4	8	4
TRINITY_DN111206_c0_g1_i1	41.4513	17.4006	28.2909	41.4431	22.4507
TRINITY_DN111207_c0_g1_i1	3	1	8	2	3
TRINITY_DN111208_c0_g1_i1	22.1832	23.6152	31.1467	37	65.2907
TRINITY_DN111208_c0_g2_i1	0	2.717	0	0	0
TRINITY_DN111209_c0_g1_i1	57.2478	53.1128	115.213	102.095	90.6461
TRINITY_DN111210_c0_g1_i1	370	198	630	477	694
TRINITY_DN111211_c0_g2_i1	133	84	256	286	182
TRINITY_DN111214_c0_g2_i1	15.2529	16.3887	29	31.2367	47
TRINITY_DN111216_c0_g2_i3	63	126	95	72	131
TRINITY_DN111216_c0_g3_i1	19	72	39	50	52
