"gid"	"Log2RPKM"	"sex"	"bias"
"1623"	"TRINITY_DN125212_c0_g1_i7"	1.09683712917061	"meanmale"	"female"
"1624"	"TRINITY_DN125212_c1_g3_i1"	1.81768401477095	"meanmale"	"female"
"1625"	"TRINITY_DN125218_c0_g1_i2"	0.542625381596555	"meanmale"	"female"
"1626"	"TRINITY_DN125231_c0_g6_i1"	2.90079296772751	"meanmale"	"female"
"1627"	"TRINITY_DN125238_c0_g1_i1"	-0.084659237359321	"meanmale"	"female"
"1628"	"TRINITY_DN125242_c0_g4_i5"	0.367168829618954	"meanmale"	"female"
"1629"	"TRINITY_DN125246_c1_g1_i1"	0.846584537541265	"meanmale"	"female"
"1630"	"TRINITY_DN125252_c3_g1_i3"	2.31516368543329	"meanmale"	"female"
"1631"	"TRINITY_DN125252_c4_g6_i1"	0.450634897661155	"meanmale"	"female"
"1632"	"TRINITY_DN125252_c4_g8_i1"	0.752605746966861	"meanmale"	"female"
"1633"	"TRINITY_DN125254_c0_g1_i1"	1.52847743512415	"meanmale"	"female"
"1634"	"TRINITY_DN125256_c0_g1_i1"	0.796944076950583	"meanmale"	"female"
"1635"	"TRINITY_DN125269_c2_g1_i2"	0.0859103647575712	"meanmale"	"female"
"1636"	"TRINITY_DN125269_c4_g1_i3"	0.881706496410723	"meanmale"	"female"
"1637"	"TRINITY_DN125276_c0_g1_i7"	-0.69811298436705	"meanmale"	"female"
"1638"	"TRINITY_DN125277_c0_g1_i1"	2.31679261372333	"meanmale"	"female"
"1639"	"TRINITY_DN125284_c3_g3_i1"	5.14233810233661	"meanmale"	"female"
"1640"	"TRINITY_DN125285_c2_g1_i3"	-3.7326388548072	"meanmale"	"female"
"1641"	"TRINITY_DN125295_c0_g1_i1"	2.53462370209565	"meanmale"	"female"
"1642"	"TRINITY_DN125304_c0_g1_i1"	1.11742904812241	"meanmale"	"female"
"1643"	"TRINITY_DN125305_c3_g2_i1"	0.327150629305856	"meanmale"	"female"
"1644"	"TRINITY_DN125309_c0_g1_i1"	-3.24353231226571	"meanmale"	"female"
"1645"	"TRINITY_DN125320_c1_g5_i1"	1.43493661256404	"meanmale"	"female"
"1646"	"TRINITY_DN125325_c6_g2_i2"	-1.79959536348291	"meanmale"	"female"
"1647"	"TRINITY_DN125325_c6_g3_i1"	-1.70252274581476	"meanmale"	"female"
"1648"	"TRINITY_DN125330_c7_g1_i1"	3.90594034242233	"meanmale"	"female"
"1649"	"TRINITY_DN125330_c7_g6_i2"	2.94930343755858	"meanmale"	"female"
"1650"	"TRINITY_DN125332_c0_g1_i4"	3.30682406159394	"meanmale"	"female"
"1651"	"TRINITY_DN125333_c0_g1_i1"	1.55115893777462	"meanmale"	"female"
"1652"	"TRINITY_DN125334_c0_g1_i1"	1.83666924686768	"meanmale"	"female"
"1653"	"TRINITY_DN125335_c2_g1_i2"	3.09927187064705	"meanmale"	"female"
"1654"	"TRINITY_DN125337_c3_g1_i1"	3.74975180896419	"meanmale"	"female"
"1655"	"TRINITY_DN125342_c0_g1_i4"	1.74679543121813	"meanmale"	"female"
"1656"	"TRINITY_DN125343_c0_g8_i1"	2.86126640386849	"meanmale"	"female"
"1657"	"TRINITY_DN125349_c2_g3_i3"	3.1528563364561	"meanmale"	"female"
"1658"	"TRINITY_DN125359_c1_g1_i1"	0.0677248143829882	"meanmale"	"female"
"1659"	"TRINITY_DN125361_c0_g3_i3"	1.44411846088178	"meanmale"	"female"
"1660"	"TRINITY_DN125363_c4_g4_i4"	2.05788383511971	"meanmale"	"female"
"1661"	"TRINITY_DN125374_c0_g1_i2"	2.88113537075115	"meanmale"	"female"
"1662"	"TRINITY_DN125376_c0_g7_i3"	1.46495941442883	"meanmale"	"female"
"1663"	"TRINITY_DN125389_c0_g3_i1"	-1.72674175556974	"meanmale"	"female"
"1664"	"TRINITY_DN125389_c0_g4_i1"	-0.906560002951281	"meanmale"	"female"
"1665"	"TRINITY_DN125399_c0_g1_i2"	2.74224412853623	"meanmale"	"female"
"1666"	"TRINITY_DN125404_c0_g1_i1"	0.967101669603559	"meanmale"	"female"
"1667"	"TRINITY_DN125418_c3_g1_i3"	6.62873128111504	"meanmale"	"female"
"1668"	"TRINITY_DN125420_c4_g6_i2"	-0.971800391958759	"meanmale"	"female"
"1669"	"TRINITY_DN125423_c4_g2_i5"	-0.771042969248778	"meanmale"	"female"
"1670"	"TRINITY_DN125428_c5_g1_i2"	0.332558013488363	"meanmale"	"female"
"1671"	"TRINITY_DN125443_c0_g1_i1"	2.77766334987152	"meanmale"	"female"
"1672"	"TRINITY_DN125445_c4_g5_i1"	0.773920388701308	"meanmale"	"female"
"1673"	"TRINITY_DN125454_c2_g2_i1"	1.74284606960588	"meanmale"	"female"
"1674"	"TRINITY_DN125454_c3_g1_i1"	0.158299673464617	"meanmale"	"female"
"1675"	"TRINITY_DN125459_c4_g3_i4"	4.34339276654756	"meanmale"	"female"
"1676"	"TRINITY_DN125463_c2_g1_i1"	4.36889421839255	"meanmale"	"female"
"1677"	"TRINITY_DN125463_c6_g3_i1"	2.58737113305949	"meanmale"	"female"
"1678"	"TRINITY_DN125466_c2_g1_i1"	3.15693872702547	"meanmale"	"female"
"1679"	"TRINITY_DN125466_c2_g2_i1"	-1.11890157842036	"meanmale"	"female"
"1680"	"TRINITY_DN125468_c0_g2_i7"	2.40032157850844	"meanmale"	"female"
"1681"	"TRINITY_DN125469_c1_g4_i2"	3.82615146976769	"meanmale"	"female"
"1682"	"TRINITY_DN125476_c1_g2_i1"	3.88927552732278	"meanmale"	"female"
"1683"	"TRINITY_DN125487_c0_g2_i2"	0.722286305062735	"meanmale"	"female"
"1684"	"TRINITY_DN125507_c0_g7_i1"	2.37373627461238	"meanmale"	"female"
"1685"	"TRINITY_DN125517_c0_g1_i5"	0.555935639285778	"meanmale"	"female"
"1686"	"TRINITY_DN125519_c4_g4_i2"	-6.62780784286473	"meanmale"	"female"
"1687"	"TRINITY_DN125531_c0_g1_i1"	-0.367443742116438	"meanmale"	"female"
"1688"	"TRINITY_DN125531_c0_g2_i1"	2.30306712631266	"meanmale"	"female"
"1689"	"TRINITY_DN125533_c0_g1_i1"	-0.204926690422411	"meanmale"	"female"
"1690"	"TRINITY_DN125546_c0_g2_i2"	1.2032789780859	"meanmale"	"female"
"1691"	"TRINITY_DN125550_c0_g1_i1"	3.42892210853947	"meanmale"	"female"
"1692"	"TRINITY_DN125554_c0_g2_i1"	0.739360858021577	"meanmale"	"female"
"1693"	"TRINITY_DN125558_c1_g1_i5"	-0.598799165926996	"meanmale"	"female"
"1694"	"TRINITY_DN125558_c1_g3_i1"	-0.666049822920057	"meanmale"	"female"
"1695"	"TRINITY_DN125559_c2_g1_i3"	3.45817820952568	"meanmale"	"female"
"1696"	"TRINITY_DN125563_c4_g2_i4"	0.909514083055272	"meanmale"	"female"
"1697"	"TRINITY_DN125563_c5_g2_i1"	1.11137023043658	"meanmale"	"female"
"1698"	"TRINITY_DN125566_c0_g1_i2"	2.07654472078266	"meanmale"	"female"
"1699"	"TRINITY_DN125574_c0_g1_i3"	2.39382945208187	"meanmale"	"female"
"1700"	"TRINITY_DN125578_c0_g1_i1"	0.563740940230189	"meanmale"	"female"
"1701"	"TRINITY_DN125578_c3_g4_i3"	3.35968763392541	"meanmale"	"female"
"1702"	"TRINITY_DN125580_c0_g1_i2"	4.61079599474051	"meanmale"	"female"
"1703"	"TRINITY_DN125585_c0_g1_i3"	2.34227282370408	"meanmale"	"female"
"1704"	"TRINITY_DN125586_c2_g1_i4"	2.02358557182958	"meanmale"	"female"
"1705"	"TRINITY_DN125592_c5_g2_i2"	-2.8314618593388	"meanmale"	"female"
"1706"	"TRINITY_DN125598_c6_g10_i1"	-0.248645599297343	"meanmale"	"female"
"1707"	"TRINITY_DN125604_c1_g2_i1"	1.04316892406339	"meanmale"	"female"
"1708"	"TRINITY_DN125607_c0_g1_i1"	-0.522009809203967	"meanmale"	"female"
"1709"	"TRINITY_DN125618_c1_g2_i2"	-0.999892399160388	"meanmale"	"female"
"1710"	"TRINITY_DN125619_c0_g1_i4"	3.09132750844269	"meanmale"	"female"
"1711"	"TRINITY_DN125622_c2_g1_i1"	0.824390675282063	"meanmale"	"female"
"1712"	"TRINITY_DN125622_c2_g6_i1"	-0.212542819302986	"meanmale"	"female"
"1713"	"TRINITY_DN125626_c0_g1_i1"	1.84457669278965	"meanmale"	"female"
"1714"	"TRINITY_DN125629_c0_g2_i2"	0.0263985568564536	"meanmale"	"female"
"1715"	"TRINITY_DN125636_c0_g1_i2"	0.301465547491607	"meanmale"	"female"
"1716"	"TRINITY_DN125637_c0_g1_i1"	0.669200886478476	"meanmale"	"female"
"1717"	"TRINITY_DN125639_c1_g1_i3"	0.299011893990531	"meanmale"	"female"
"1718"	"TRINITY_DN125641_c0_g1_i1"	2.68628685362241	"meanmale"	"female"
"1719"	"TRINITY_DN125643_c0_g1_i3"	5.07698595894569	"meanmale"	"female"
"1720"	"TRINITY_DN125652_c0_g2_i2"	-1.45131474482757	"meanmale"	"female"
"1721"	"TRINITY_DN125659_c0_g1_i1"	1.69192967505004	"meanmale"	"female"
"1722"	"TRINITY_DN125659_c0_g2_i1"	2.51054854100783	"meanmale"	"female"
"1723"	"TRINITY_DN125663_c7_g4_i1"	3.26554846370229	"meanmale"	"female"
"1724"	"TRINITY_DN125666_c4_g9_i1"	4.58972865618367	"meanmale"	"female"
"1725"	"TRINITY_DN125667_c5_g2_i2"	2.87928806233171	"meanmale"	"female"
"1726"	"TRINITY_DN125667_c9_g1_i1"	1.24867377830562	"meanmale"	"female"
"1727"	"TRINITY_DN125672_c1_g1_i2"	3.23133508197969	"meanmale"	"female"
"1728"	"TRINITY_DN125676_c0_g1_i1"	5.70414405728322	"meanmale"	"female"
"1729"	"TRINITY_DN125687_c4_g2_i3"	0.335516895909438	"meanmale"	"female"
"1730"	"TRINITY_DN125698_c0_g1_i8"	1.10217132525093	"meanmale"	"female"
"1731"	"TRINITY_DN125700_c0_g1_i1"	6.49546707461024	"meanmale"	"female"
"1732"	"TRINITY_DN125705_c0_g3_i1"	0.0151600737327672	"meanmale"	"female"
"1733"	"TRINITY_DN125707_c0_g1_i1"	3.20152062988997	"meanmale"	"female"
"1734"	"TRINITY_DN125707_c1_g1_i1"	3.60698591707386	"meanmale"	"female"
"1735"	"TRINITY_DN125710_c0_g2_i2"	2.12643820301684	"meanmale"	"female"
"1736"	"TRINITY_DN125718_c0_g3_i1"	2.46921770111478	"meanmale"	"female"
"1737"	"TRINITY_DN125723_c1_g1_i5"	2.75526420933211	"meanmale"	"female"
"1738"	"TRINITY_DN125725_c0_g1_i2"	2.62867352584333	"meanmale"	"female"
"1739"	"TRINITY_DN125726_c1_g1_i1"	0.698654202352702	"meanmale"	"female"
"1740"	"TRINITY_DN125727_c0_g1_i1"	3.63233134598784	"meanmale"	"female"
"1741"	"TRINITY_DN125730_c4_g1_i3"	3.76273727073347	"meanmale"	"female"
"1742"	"TRINITY_DN125741_c1_g1_i1"	-0.276231481865817	"meanmale"	"female"
"1743"	"TRINITY_DN125761_c2_g2_i1"	1.44823905519851	"meanmale"	"female"
"1744"	"TRINITY_DN125768_c2_g2_i1"	1.4473270806432	"meanmale"	"female"
"1745"	"TRINITY_DN125784_c0_g2_i4"	1.10622060038468	"meanmale"	"female"
"1746"	"TRINITY_DN125792_c1_g2_i4"	3.17444734533892	"meanmale"	"female"
"1747"	"TRINITY_DN125794_c0_g2_i2"	1.61035508529456	"meanmale"	"female"
"1748"	"TRINITY_DN125797_c1_g1_i2"	4.42483211957853	"meanmale"	"female"
"1749"	"TRINITY_DN125805_c0_g1_i2"	3.13475385004579	"meanmale"	"female"
"1750"	"TRINITY_DN125811_c0_g2_i6"	2.72645943732611	"meanmale"	"female"
"1751"	"TRINITY_DN125814_c0_g3_i3"	1.63274946141633	"meanmale"	"female"
"1752"	"TRINITY_DN125828_c2_g2_i3"	-1.02403579371746	"meanmale"	"female"
"1753"	"TRINITY_DN125831_c0_g1_i1"	-2.37100400291846	"meanmale"	"female"
"1754"	"TRINITY_DN125832_c3_g1_i1"	2.56335539256585	"meanmale"	"female"
"1755"	"TRINITY_DN125832_c3_g3_i1"	5.92132907303093	"meanmale"	"female"
"1756"	"TRINITY_DN125833_c1_g2_i1"	-0.529088000892507	"meanmale"	"female"
"1757"	"TRINITY_DN125834_c5_g1_i4"	1.72301313960865	"meanmale"	"female"
"1758"	"TRINITY_DN125838_c1_g1_i1"	2.15841314832926	"meanmale"	"female"
"1759"	"TRINITY_DN125849_c3_g2_i1"	3.37980484825741	"meanmale"	"female"
"1760"	"TRINITY_DN125859_c1_g9_i4"	1.15636360553656	"meanmale"	"female"
"1761"	"TRINITY_DN125875_c1_g3_i1"	1.36683185324376	"meanmale"	"female"
"1762"	"TRINITY_DN125877_c0_g1_i2"	3.66422275179851	"meanmale"	"female"
"1763"	"TRINITY_DN125890_c4_g2_i3"	1.8883691608659	"meanmale"	"female"
"1764"	"TRINITY_DN125892_c0_g1_i1"	1.35203185604862	"meanmale"	"female"
"1765"	"TRINITY_DN125895_c0_g1_i2"	2.48255594795197	"meanmale"	"female"
"1766"	"TRINITY_DN125899_c5_g1_i2"	3.33487425387963	"meanmale"	"female"
"1767"	"TRINITY_DN125909_c2_g1_i2"	1.09273135568809	"meanmale"	"female"
"1768"	"TRINITY_DN125913_c3_g1_i2"	3.73634886460226	"meanmale"	"female"
"1769"	"TRINITY_DN125915_c0_g2_i2"	0.261408833806438	"meanmale"	"female"
"1770"	"TRINITY_DN125916_c0_g2_i1"	2.39011703239464	"meanmale"	"female"
"1771"	"TRINITY_DN125935_c1_g1_i2"	3.54330447607394	"meanmale"	"female"
"1772"	"TRINITY_DN125944_c4_g1_i2"	1.76791176756846	"meanmale"	"female"
"1773"	"TRINITY_DN125944_c4_g3_i8"	0.975797209860702	"meanmale"	"female"
"1774"	"TRINITY_DN125960_c1_g1_i3"	-0.105824951323632	"meanmale"	"female"
"1775"	"TRINITY_DN125963_c8_g3_i1"	-0.160687095969453	"meanmale"	"female"
"1776"	"TRINITY_DN125971_c0_g1_i2"	-5.21948923848201	"meanmale"	"female"
"1777"	"TRINITY_DN125975_c9_g3_i5"	-0.842509371187824	"meanmale"	"female"
"1778"	"TRINITY_DN125980_c1_g1_i1"	2.40275238436637	"meanmale"	"female"
"1779"	"TRINITY_DN125985_c0_g1_i3"	2.80217237096825	"meanmale"	"female"
"1780"	"TRINITY_DN125987_c0_g1_i2"	2.33166710312968	"meanmale"	"female"
"1781"	"TRINITY_DN125989_c1_g1_i1"	3.06182224093932	"meanmale"	"female"
"1782"	"TRINITY_DN125997_c0_g3_i2"	1.72293356609548	"meanmale"	"female"
"1783"	"TRINITY_DN126001_c0_g1_i1"	2.94549421700766	"meanmale"	"female"
"1784"	"TRINITY_DN126007_c0_g2_i4"	1.11663054788062	"meanmale"	"female"
"1785"	"TRINITY_DN126025_c7_g3_i1"	1.43233730328973	"meanmale"	"female"
"1786"	"TRINITY_DN126027_c4_g1_i1"	1.2516312114995	"meanmale"	"female"
"1787"	"TRINITY_DN126027_c6_g2_i1"	1.93580494914669	"meanmale"	"female"
"1788"	"TRINITY_DN126029_c0_g1_i2"	-0.500033415095106	"meanmale"	"female"
"1789"	"TRINITY_DN126030_c0_g2_i2"	0.671229899146993	"meanmale"	"female"
"1790"	"TRINITY_DN126031_c3_g1_i1"	1.44470265659069	"meanmale"	"female"
"1791"	"TRINITY_DN126032_c0_g2_i6"	-0.185732981533449	"meanmale"	"female"
"1792"	"TRINITY_DN126042_c0_g1_i1"	1.88893778240087	"meanmale"	"female"
"1793"	"TRINITY_DN126047_c5_g5_i7"	2.18201099786809	"meanmale"	"female"
"1794"	"TRINITY_DN126051_c1_g4_i2"	3.70821753266639	"meanmale"	"female"
"1795"	"TRINITY_DN126051_c2_g2_i3"	0.151638773587143	"meanmale"	"female"
"1796"	"TRINITY_DN126065_c0_g1_i1"	2.24363786985945	"meanmale"	"female"
"1797"	"TRINITY_DN126069_c0_g1_i1"	-1.77805288450503	"meanmale"	"female"
"1798"	"TRINITY_DN126073_c0_g4_i10"	3.31869546908349	"meanmale"	"female"
"1799"	"TRINITY_DN126077_c1_g1_i4"	2.74905458826303	"meanmale"	"female"
"1800"	"TRINITY_DN126078_c0_g1_i1"	-13.2877123795494	"meanmale"	"female"
"1801"	"TRINITY_DN126079_c0_g1_i1"	2.02098344747504	"meanmale"	"female"
"1802"	"TRINITY_DN126082_c1_g1_i1"	2.84611131851182	"meanmale"	"female"
"1803"	"TRINITY_DN126082_c1_g3_i1"	2.348829576954	"meanmale"	"female"
"1804"	"TRINITY_DN126089_c1_g1_i2"	-2.89155245867619	"meanmale"	"female"
"1805"	"TRINITY_DN126092_c0_g2_i2"	1.28729111824435	"meanmale"	"female"
"1806"	"TRINITY_DN126103_c0_g1_i1"	-1.96319695911017	"meanmale"	"female"
"1807"	"TRINITY_DN126104_c1_g2_i1"	-2.68529880668908	"meanmale"	"female"
"1808"	"TRINITY_DN126111_c0_g1_i3"	1.70341854208914	"meanmale"	"female"
"1809"	"TRINITY_DN126113_c4_g2_i1"	1.13475853191877	"meanmale"	"female"
"1810"	"TRINITY_DN126117_c0_g5_i1"	2.51862670902465	"meanmale"	"female"
"1811"	"TRINITY_DN126124_c0_g1_i1"	-3.25900049994557	"meanmale"	"female"
"1812"	"TRINITY_DN126125_c0_g2_i1"	4.29946501566275	"meanmale"	"female"
"1813"	"TRINITY_DN126127_c0_g1_i1"	3.58942525557739	"meanmale"	"female"
"1814"	"TRINITY_DN126133_c2_g1_i1"	1.65310382100361	"meanmale"	"female"
"1815"	"TRINITY_DN126158_c0_g1_i1"	1.21440963882026	"meanmale"	"female"
"1816"	"TRINITY_DN126161_c0_g2_i4"	2.68035087353024	"meanmale"	"female"
"1817"	"TRINITY_DN126164_c0_g1_i1"	3.51738225550765	"meanmale"	"female"
"1818"	"TRINITY_DN126177_c8_g1_i1"	-2.72483967091694	"meanmale"	"female"
"1819"	"TRINITY_DN126178_c1_g1_i1"	1.3200308147793	"meanmale"	"female"
"1820"	"TRINITY_DN126190_c0_g1_i6"	1.43305199041731	"meanmale"	"female"
"1821"	"TRINITY_DN126192_c3_g1_i1"	2.52094940730681	"meanmale"	"female"
"1822"	"TRINITY_DN126201_c3_g1_i4"	4.31122787832785	"meanmale"	"female"
"1823"	"TRINITY_DN126202_c1_g1_i2"	1.94048281024922	"meanmale"	"female"
"1824"	"TRINITY_DN126214_c1_g1_i4"	-2.47711813258829	"meanmale"	"female"
"1825"	"TRINITY_DN126216_c0_g1_i1"	2.66680301267193	"meanmale"	"female"
"1826"	"TRINITY_DN126217_c0_g2_i3"	1.31453961434739	"meanmale"	"female"
"1827"	"TRINITY_DN126222_c0_g1_i1"	1.57327821218721	"meanmale"	"female"
"1828"	"TRINITY_DN126225_c0_g3_i2"	0.691444727858589	"meanmale"	"female"
"1829"	"TRINITY_DN126239_c1_g1_i2"	-1.26032225479922	"meanmale"	"female"
"1830"	"TRINITY_DN126244_c0_g1_i2"	-0.667965745172355	"meanmale"	"female"
"1831"	"TRINITY_DN126245_c6_g1_i1"	2.1210583760508	"meanmale"	"female"
"1832"	"TRINITY_DN126245_c6_g2_i1"	1.50904235719743	"meanmale"	"female"
"1833"	"TRINITY_DN126256_c6_g2_i1"	-1.16874286188265	"meanmale"	"female"
"1834"	"TRINITY_DN126267_c2_g2_i1"	1.56831186738411	"meanmale"	"female"
"1835"	"TRINITY_DN126269_c1_g1_i1"	1.48273566002235	"meanmale"	"female"
"1836"	"TRINITY_DN126278_c3_g10_i1"	4.88891776864869	"meanmale"	"female"
"1837"	"TRINITY_DN126279_c0_g3_i1"	3.27437170220951	"meanmale"	"female"
"1838"	"TRINITY_DN126281_c5_g1_i4"	1.34273123177086	"meanmale"	"female"
"1839"	"TRINITY_DN126284_c5_g1_i3"	4.65956792991522	"meanmale"	"female"
"1840"	"TRINITY_DN126290_c1_g1_i1"	1.31524667401278	"meanmale"	"female"
"1841"	"TRINITY_DN126296_c0_g1_i4"	-0.76199351934406	"meanmale"	"female"
"1842"	"TRINITY_DN126311_c2_g1_i1"	-2.38091814466052	"meanmale"	"female"
"1843"	"TRINITY_DN126312_c0_g1_i4"	1.02272178512338	"meanmale"	"female"
"1844"	"TRINITY_DN126314_c2_g1_i2"	1.40615452400184	"meanmale"	"female"
"1845"	"TRINITY_DN126318_c8_g2_i4"	2.63217865215047	"meanmale"	"female"
"1846"	"TRINITY_DN126319_c1_g1_i2"	1.15870907407115	"meanmale"	"female"
"1847"	"TRINITY_DN126321_c0_g2_i1"	0.958414499735201	"meanmale"	"female"
"1848"	"TRINITY_DN126326_c0_g1_i4"	2.10307315892967	"meanmale"	"female"
"1849"	"TRINITY_DN126328_c0_g1_i1"	1.06541230970252	"meanmale"	"female"
"1850"	"TRINITY_DN126330_c1_g2_i1"	3.25238583430674	"meanmale"	"female"
"1851"	"TRINITY_DN126333_c0_g1_i1"	3.4281867032666	"meanmale"	"female"
"1852"	"TRINITY_DN126345_c5_g2_i1"	1.82158658131537	"meanmale"	"female"
"1853"	"TRINITY_DN126356_c1_g3_i1"	0.444812692189162	"meanmale"	"female"
"1854"	"TRINITY_DN126357_c1_g1_i2"	3.18643744136674	"meanmale"	"female"
"1855"	"TRINITY_DN126357_c1_g2_i4"	2.32028562984812	"meanmale"	"female"
"1856"	"TRINITY_DN126359_c3_g1_i4"	-0.141228821826837	"meanmale"	"female"
"1857"	"TRINITY_DN126359_c3_g3_i1"	1.76678922257195	"meanmale"	"female"
"1858"	"TRINITY_DN126363_c6_g1_i1"	2.19628467421401	"meanmale"	"female"
"1859"	"TRINITY_DN126374_c0_g1_i1"	3.17461704770898	"meanmale"	"female"
"1860"	"TRINITY_DN126376_c0_g1_i2"	5.10507403003302	"meanmale"	"female"
"1861"	"TRINITY_DN126377_c9_g1_i3"	-2.77292896990021	"meanmale"	"female"
"1862"	"TRINITY_DN126388_c0_g1_i1"	-1.81993522926323	"meanmale"	"female"
"1863"	"TRINITY_DN126394_c1_g1_i1"	1.85373966482608	"meanmale"	"female"
"1864"	"TRINITY_DN126404_c2_g10_i1"	-1.41356330799779	"meanmale"	"female"
"1865"	"TRINITY_DN126404_c2_g16_i1"	-0.184852101193854	"meanmale"	"female"
"1866"	"TRINITY_DN126404_c3_g2_i1"	3.26917268593108	"meanmale"	"female"
"1867"	"TRINITY_DN126405_c0_g1_i1"	3.95538519927468	"meanmale"	"female"
"1868"	"TRINITY_DN126407_c4_g1_i1"	2.59283353802012	"meanmale"	"female"
"1869"	"TRINITY_DN126410_c3_g1_i3"	3.08052460878087	"meanmale"	"female"
"1870"	"TRINITY_DN126412_c0_g1_i7"	2.39243764556214	"meanmale"	"female"
"1871"	"TRINITY_DN126414_c7_g8_i1"	1.56235821948874	"meanmale"	"female"
"1872"	"TRINITY_DN126416_c1_g1_i4"	2.96144490044822	"meanmale"	"female"
"1873"	"TRINITY_DN126421_c2_g1_i1"	1.65734055264581	"meanmale"	"female"
"1874"	"TRINITY_DN126422_c1_g1_i4"	0.122477431947407	"meanmale"	"female"
"1875"	"TRINITY_DN126425_c1_g1_i3"	1.38547468903364	"meanmale"	"female"
"1876"	"TRINITY_DN126429_c0_g1_i1"	2.47016475978892	"meanmale"	"female"
"1877"	"TRINITY_DN126447_c0_g1_i1"	1.2965603375799	"meanmale"	"female"
"1878"	"TRINITY_DN126452_c0_g2_i3"	2.13767167994838	"meanmale"	"female"
"1879"	"TRINITY_DN126452_c0_g3_i2"	1.64418496136151	"meanmale"	"female"
"1880"	"TRINITY_DN126470_c0_g1_i1"	-0.137255391587917	"meanmale"	"female"
"1881"	"TRINITY_DN126472_c2_g9_i2"	4.06984483448587	"meanmale"	"female"
"1882"	"TRINITY_DN126483_c0_g2_i1"	0.45053911888382	"meanmale"	"female"
"1883"	"TRINITY_DN126487_c0_g2_i2"	4.10536347948427	"meanmale"	"female"
"1884"	"TRINITY_DN126490_c0_g1_i1"	1.51391800908988	"meanmale"	"female"
"1885"	"TRINITY_DN126499_c3_g4_i2"	2.68401256628709	"meanmale"	"female"
"1886"	"TRINITY_DN126502_c1_g1_i3"	0.917363348699658	"meanmale"	"female"
"1887"	"TRINITY_DN126504_c5_g2_i2"	1.39976742599628	"meanmale"	"female"
"1888"	"TRINITY_DN126505_c0_g1_i2"	3.14180016759954	"meanmale"	"female"
"1889"	"TRINITY_DN126507_c0_g1_i2"	-2.95624121949987	"meanmale"	"female"
"1890"	"TRINITY_DN126511_c5_g2_i1"	0.490165479034265	"meanmale"	"female"
"1891"	"TRINITY_DN126522_c0_g1_i2"	-0.67960234650842	"meanmale"	"female"
"1892"	"TRINITY_DN126532_c1_g1_i2"	0.652533220577665	"meanmale"	"female"
"1893"	"TRINITY_DN126532_c2_g1_i11"	2.68974436515832	"meanmale"	"female"
"1894"	"TRINITY_DN126532_c2_g2_i1"	1.81445513517809	"meanmale"	"female"
"1895"	"TRINITY_DN126532_c2_g3_i2"	2.17004786830264	"meanmale"	"female"
"1896"	"TRINITY_DN126533_c3_g2_i1"	2.52173165450332	"meanmale"	"female"
"1897"	"TRINITY_DN126535_c1_g2_i4"	0.895678423398913	"meanmale"	"female"
"1898"	"TRINITY_DN126536_c4_g2_i2"	0.0768458840670285	"meanmale"	"female"
"1899"	"TRINITY_DN126540_c0_g1_i1"	2.0823145837701	"meanmale"	"female"
"1900"	"TRINITY_DN126540_c1_g4_i1"	1.59514175279261	"meanmale"	"female"
"1901"	"TRINITY_DN126541_c4_g1_i1"	0.449155661746439	"meanmale"	"female"
"1902"	"TRINITY_DN126545_c0_g3_i5"	2.7411555177626	"meanmale"	"female"
"1903"	"TRINITY_DN126551_c0_g2_i5"	3.90278548413213	"meanmale"	"female"
"1904"	"TRINITY_DN126552_c1_g3_i2"	2.26838233673862	"meanmale"	"female"
"1905"	"TRINITY_DN126555_c5_g4_i3"	1.55848827130723	"meanmale"	"female"
"1906"	"TRINITY_DN126559_c1_g4_i2"	4.56993919839348	"meanmale"	"female"
"1907"	"TRINITY_DN126563_c2_g1_i1"	0.164557645844295	"meanmale"	"female"
"1908"	"TRINITY_DN126577_c0_g1_i1"	1.84845317460168	"meanmale"	"female"
"1909"	"TRINITY_DN126578_c1_g1_i7"	1.53860195582688	"meanmale"	"female"
"1910"	"TRINITY_DN126594_c0_g1_i4"	0.710192986139115	"meanmale"	"female"
"1911"	"TRINITY_DN126595_c0_g1_i2"	3.29605825631019	"meanmale"	"female"
"1912"	"TRINITY_DN126600_c0_g1_i1"	1.9827231893875	"meanmale"	"female"
"1913"	"TRINITY_DN126605_c1_g1_i1"	-1.68848946453345	"meanmale"	"female"
"1914"	"TRINITY_DN126611_c2_g1_i1"	-1.82394003457942	"meanmale"	"female"
"1915"	"TRINITY_DN126615_c1_g1_i1"	-2.37739929071664	"meanmale"	"female"
"1916"	"TRINITY_DN126616_c6_g6_i2"	3.16445635171612	"meanmale"	"female"
"1917"	"TRINITY_DN126619_c1_g3_i3"	2.54684136962603	"meanmale"	"female"
"1918"	"TRINITY_DN126621_c0_g1_i1"	2.71639160184037	"meanmale"	"female"
"1919"	"TRINITY_DN126626_c0_g1_i1"	0.834181219178846	"meanmale"	"female"
"1920"	"TRINITY_DN126629_c0_g1_i1"	4.0266087187407	"meanmale"	"female"
"1921"	"TRINITY_DN126630_c4_g2_i1"	0.781877042759579	"meanmale"	"female"
"1922"	"TRINITY_DN126639_c0_g1_i1"	2.14257412794203	"meanmale"	"female"
"1923"	"TRINITY_DN126647_c0_g1_i1"	-1.6866797515763	"meanmale"	"female"
"1924"	"TRINITY_DN126648_c0_g2_i1"	0.815680109530666	"meanmale"	"female"
