log2PRKM	Sex	Bias
0.7070470376	"meanmale"	"male"
0.1495633928	"meanmale"	"male"
1.359312153	"meanmale"	"male"
0.875255301	"meanmale"	"male"
0.0867470886	"meanmale"	"male"
1.4196246194	"meanmale"	"male"
0.2483550392	"meanmale"	"male"
1.1696357592	"meanmale"	"male"
1.371121348	"meanmale"	"male"
0.6951806078	"meanmale"	"male"
0.4509691916	"meanmale"	"male"
0.287480204	"meanmale"	"male"
0.7094990004	"meanmale"	"male"
1.2348959194	"meanmale"	"male"
0.0389539126	"meanmale"	"male"
2.2840817792	"meanmale"	"male"
1.761722351	"meanmale"	"male"
0.3595011938	"meanmale"	"male"
0.4591276052	"meanmale"	"male"
1.1603559878	"meanmale"	"male"
-0.5387539052	"meanmale"	"male"
-0.1367994632	"meanmale"	"male"
0.4431136246	"meanmale"	"male"
0.0437805916	"meanmale"	"male"
0.200209164	"meanmale"	"male"
0.482821117	"meanmale"	"male"
-0.3116578842	"meanmale"	"male"
0.288837342	"meanmale"	"male"
1.8030880788	"meanmale"	"male"
0.826416644	"meanmale"	"male"
0.4124148904	"meanmale"	"male"
0.02284627	"meanmale"	"male"
1.4428249096	"meanmale"	"male"
1.008765517	"meanmale"	"male"
0.7748361452	"meanmale"	"male"
-0.087493373	"meanmale"	"male"
1.5431345694	"meanmale"	"male"
1.0366218744	"meanmale"	"male"
0.8669287192	"meanmale"	"male"
0.230903923	"meanmale"	"male"
3.288324902	"meanmale"	"male"
0.7421967842	"meanmale"	"male"
2.1695253034	"meanmale"	"male"
0.996239869	"meanmale"	"male"
0.430606123	"meanmale"	"male"
0.2819863646	"meanmale"	"male"
0.0711108706	"meanmale"	"male"
0.8798076154	"meanmale"	"male"
1.993363235	"meanmale"	"male"
0.4479593568	"meanmale"	"male"
3.1632815114	"meanmale"	"male"
3.1496333452	"meanmale"	"male"
0.1938981132	"meanmale"	"male"
1.0952734006	"meanmale"	"male"
1.0769981828	"meanmale"	"male"
1.1621457314	"meanmale"	"male"
0.6226077328	"meanmale"	"male"
0.8288949626	"meanmale"	"male"
1.0646126728	"meanmale"	"male"
3.5066166012	"meanmale"	"male"
0.2908763776	"meanmale"	"male"
0.6879058832	"meanmale"	"male"
0.425841688	"meanmale"	"male"
1.4991183112	"meanmale"	"male"
0.5326579142	"meanmale"	"male"
0.2131635942	"meanmale"	"male"
0.0290994596	"meanmale"	"male"
0.1960313488	"meanmale"	"male"
-0.084529081	"meanmale"	"male"
1.8420963158	"meanmale"	"male"
1.1210018508	"meanmale"	"male"
0.1620320724	"meanmale"	"male"
0.2845926506	"meanmale"	"male"
0.8924678064	"meanmale"	"male"
0.1930775498	"meanmale"	"male"
0.5392477116	"meanmale"	"male"
0.1796947472	"meanmale"	"male"
0.3126862614	"meanmale"	"male"
3.5577705132	"meanmale"	"male"
-0.0083881036	"meanmale"	"male"
1.3449373204	"meanmale"	"male"
0.3990937184	"meanmale"	"male"
0.00932868560000004	"meanmale"	"male"
0.9249678708	"meanmale"	"male"
1.4212622664	"meanmale"	"male"
1.0661395794	"meanmale"	"male"
0.0966161328	"meanmale"	"male"
1.0213191012	"meanmale"	"male"
0.9303725412	"meanmale"	"male"
0.0404958954	"meanmale"	"male"
0.6992448128	"meanmale"	"male"
0.5539862528	"meanmale"	"male"
0.5343432662	"meanmale"	"male"
0.7573752532	"meanmale"	"male"
1.7962002362	"meanmale"	"male"
0.6529702536	"meanmale"	"male"
0.5252385472	"meanmale"	"male"
0.646292903	"meanmale"	"male"
1.4103219966	"meanmale"	"male"
1.1285082634	"meanmale"	"male"
0.106664397	"meanmale"	"male"
0.413739952	"meanmale"	"male"
0.8130099436	"meanmale"	"male"
0.0077213852	"meanmale"	"male"
3.5292282108	"meanmale"	"male"
1.4889494664	"meanmale"	"male"
0.4684580126	"meanmale"	"male"
-0.0308163522	"meanmale"	"male"
0.906477067	"meanmale"	"male"
0.466029452	"meanmale"	"male"
-0.2522691914	"meanmale"	"male"
0.6531961462	"meanmale"	"male"
0.2881124058	"meanmale"	"male"
1.6499046106	"meanmale"	"male"
0.560580061	"meanmale"	"male"
0.8516578164	"meanmale"	"male"
0.605331193	"meanmale"	"male"
0.7240539316	"meanmale"	"male"
0.7930753086	"meanmale"	"male"
0.422135313	"meanmale"	"male"
1.7852939748	"meanmale"	"male"
-0.0863708422	"meanmale"	"male"
0.1765649768	"meanmale"	"male"
0.185436659	"meanmale"	"male"
0.2458377698	"meanmale"	"male"
1.140011444	"meanmale"	"male"
-0.4501517672	"meanmale"	"male"
0.820687185	"meanmale"	"male"
3.4780283368	"meanmale"	"male"
1.2439748984	"meanmale"	"male"
0.7900187528	"meanmale"	"male"
-0.509762309	"meanmale"	"male"
0.9025063252	"meanmale"	"male"
0.7292113964	"meanmale"	"male"
1.4547054618	"meanmale"	"male"
1.2416410172	"meanmale"	"male"
0.9802756678	"meanmale"	"male"
1.0571743494	"meanmale"	"male"
0.8958647516	"meanmale"	"male"
0.4680240168	"meanmale"	"male"
0.3383996072	"meanmale"	"male"
0.40026068	"meanmale"	"male"
0.5689170102	"meanmale"	"male"
1.2564251242	"meanmale"	"male"
0.7690620046	"meanmale"	"male"
1.0396823106	"meanmale"	"male"
2.4717595886	"meanmale"	"male"
0.2964547408	"meanmale"	"male"
0.5183669636	"meanmale"	"male"
0.879091891	"meanmale"	"male"
0.6439194694	"meanmale"	"male"
0.7233198874	"meanmale"	"male"
0.796156513	"meanmale"	"male"
0.9711365388	"meanmale"	"male"
1.3762111796	"meanmale"	"male"
0.4599764712	"meanmale"	"male"
0.7226743652	"meanmale"	"male"
0.2543828254	"meanmale"	"male"
0.928056313	"meanmale"	"male"
1.1289326114	"meanmale"	"male"
0.8806894374	"meanmale"	"male"
0.6006734238	"meanmale"	"male"
-0.1235927758	"meanmale"	"male"
0.918897463	"meanmale"	"male"
1.589413915	"meanmale"	"male"
1.8453153754	"meanmale"	"male"
1.2807777184	"meanmale"	"male"
0.8470883092	"meanmale"	"male"
3.1497568236	"meanmale"	"male"
0.3552381248	"meanmale"	"male"
0.8439425528	"meanmale"	"male"
0.9152365754	"meanmale"	"male"
0.552122224	"meanmale"	"male"
1.0580242618	"meanmale"	"male"
0.8647443186	"meanmale"	"male"
0.555343168	"meanmale"	"male"
-0.163216677	"meanmale"	"male"
0.6425695512	"meanmale"	"male"
1.5273717266	"meanmale"	"male"
0.9079568056	"meanmale"	"male"
1.4094003508	"meanmale"	"male"
-0.1092444174	"meanmale"	"male"
0.5018076002	"meanmale"	"male"
0.3340321648	"meanmale"	"male"
0.320429891	"meanmale"	"male"
1.4797958816	"meanmale"	"male"
1.029956623	"meanmale"	"male"
0.2357092432	"meanmale"	"male"
0.909272388	"meanmale"	"male"
1.4106844166	"meanmale"	"male"
1.7770761812	"meanmale"	"male"
1.2856494318	"meanmale"	"male"
0.6946163714	"meanmale"	"male"
0.9209397066	"meanmale"	"male"
0.9681270938	"meanmale"	"male"
1.5564956986	"meanmale"	"male"
0.0473762684	"meanmale"	"male"
1.068186432	"meanmale"	"male"
-0.028092597	"meanmale"	"male"
0.1492998524	"meanmale"	"male"
0.8331136454	"meanmale"	"male"
0.209362642	"meanmale"	"male"
0.7532136008	"meanmale"	"male"
-0.2824832572	"meanmale"	"male"
1.5499733558	"meanmale"	"male"
1.77821857	"meanmale"	"male"
0.3818538036	"meanmale"	"male"
0.5396820962	"meanmale"	"male"
0.7060178514	"meanmale"	"male"
0.2235678468	"meanmale"	"male"
0.101961667	"meanmale"	"male"
0.0918728272	"meanmale"	"male"
0.1287718944	"meanmale"	"male"
0.6239304508	"meanmale"	"male"
0.8155202834	"meanmale"	"male"
3.0897078848	"meanmale"	"male"
0.5265729798	"meanmale"	"male"
-0.1938781172	"meanmale"	"male"
NA	"meanmale"	"male"
0.9944008536	"meanmale"	"male"
0.4392525136	"meanmale"	"male"
1.2839235016	"meanmale"	"male"
0.506864506	"meanmale"	"male"
0.2326403364	"meanmale"	"male"
1.3508761124	"meanmale"	"male"
2.1272608026	"meanmale"	"male"
0.839269603	"meanmale"	"male"
-0.3038530122	"meanmale"	"male"
3.7435010702	"meanmale"	"male"
2.4474743456	"meanmale"	"male"
0.4046662246	"meanmale"	"male"
0.5703469662	"meanmale"	"male"
0.3465074798	"meanmale"	"male"
-0.4801656738	"meanmale"	"male"
0.0613581652	"meanmale"	"male"
0.4160527044	"meanmale"	"male"
0.0385736756	"meanmale"	"male"
1.150090588	"meanmale"	"male"
0.19453288	"meanmale"	"male"
0.4939269092	"meanmale"	"male"
0.2036093596	"meanmale"	"male"
0.0432046248	"meanmale"	"male"
1.1179169842	"meanmale"	"male"
1.2984112396	"meanmale"	"male"
0.9272890874	"meanmale"	"male"
1.3418063556	"meanmale"	"male"
2.4427475268	"meanmale"	"male"
0.1354075702	"meanmale"	"male"
0.8489013738	"meanmale"	"male"
0.9019584984	"meanmale"	"male"
0.8554576842	"meanmale"	"male"
1.7316599602	"meanmale"	"male"
-0.1587442524	"meanmale"	"male"
1.3984053162	"meanmale"	"male"
1.0551984108	"meanmale"	"male"
0.6029244478	"meanmale"	"male"
1.0072401316	"meanmale"	"male"
0.8646190608	"meanmale"	"male"
0.4321962722	"meanmale"	"male"
0.451939718	"meanmale"	"male"
0.1694944118	"meanmale"	"male"
0.0419762256	"meanmale"	"male"
0.00942468494	"meanmale"	"male"
0.6046771194	"meanmale"	"male"
1.8434867998	"meanmale"	"male"
1.3194941936	"meanmale"	"male"
1.2322710808	"meanmale"	"male"
1.623204443	"meanmale"	"male"
0.8924021934	"meanmale"	"male"
0.4413967122	"meanmale"	"male"
0.8908351066	"meanmale"	"male"
0.7791304658	"meanmale"	"male"
0.5137400736	"meanmale"	"male"
-0.6339175326	"meanmale"	"male"
1.70930975	"meanmale"	"male"
0.4875458952	"meanmale"	"male"
0.2074158786	"meanmale"	"male"
2.3454148302	"meanmale"	"male"
0.4417181636	"meanmale"	"male"
1.102313089	"meanmale"	"male"
3.8285288766	"meanmale"	"male"
-0.2815537322	"meanmale"	"male"
0.6545273514	"meanmale"	"male"
0.0700259148	"meanmale"	"male"
1.4929536196	"meanmale"	"male"
0.5850102756	"meanmale"	"male"
0.2149499134	"meanmale"	"male"
0.7514444014	"meanmale"	"male"
2.2281192122	"meanmale"	"male"
1.982280523	"meanmale"	"male"
1.969481624	"meanmale"	"male"
1.9116208318	"meanmale"	"male"
0.2210703868	"meanmale"	"male"
1.2792566066	"meanmale"	"male"
0.7081882436	"meanmale"	"male"
-0.0168691318	"meanmale"	"male"
0.9270020994	"meanmale"	"male"
0.3900610628	"meanmale"	"male"
1.0479535898	"meanmale"	"male"
0.8104371104	"meanmale"	"male"
1.1823210396	"meanmale"	"male"
0.3599177878	"meanmale"	"male"
0.2648041658	"meanmale"	"male"
0.1604664842	"meanmale"	"male"
1.15147926	"meanmale"	"male"
1.7775759614	"meanmale"	"male"
1.0548375102	"meanmale"	"male"
1.2934336946	"meanmale"	"male"
0.1963663474	"meanmale"	"male"
1.3428371336	"meanmale"	"male"
0.612480574	"meanmale"	"male"
1.1042591906	"meanmale"	"male"
0.6178445676	"meanmale"	"male"
-0.325613624	"meanmale"	"male"
0.0095869556	"meanmale"	"male"
0.3218732098	"meanmale"	"male"
-0.1018560312	"meanmale"	"male"
1.3509444988	"meanmale"	"male"
0.199751683	"meanmale"	"male"
0.0441441634	"meanmale"	"male"
0.6461755666	"meanmale"	"male"
2.463875275	"meanmale"	"male"
0.4860093728	"meanmale"	"male"
0.666012544	"meanmale"	"male"
0.3274031078	"meanmale"	"male"
-0.0719682196	"meanmale"	"male"
0.5371838424	"meanmale"	"male"
1.9029692272	"meanmale"	"male"
1.2062520936	"meanmale"	"male"
0.0750209902	"meanmale"	"male"
-0.082258648	"meanmale"	"male"
0.9570340362	"meanmale"	"male"
0.8208918534	"meanmale"	"male"
0.412139593	"meanmale"	"male"
0.2106094968	"meanmale"	"male"
0.6980605328	"meanmale"	"male"
-0.195885138	"meanmale"	"male"
-0.1824923284	"meanmale"	"male"
0.0683955916	"meanmale"	"male"
0.859298056	"meanmale"	"male"
0.9397952294	"meanmale"	"male"
1.1161036754	"meanmale"	"male"
0.8612190398	"meanmale"	"male"
0.6021019044	"meanmale"	"male"
1.0239737834	"meanmale"	"male"
0.552475609	"meanmale"	"male"
1.0413455018	"meanmale"	"male"
-0.2059858472	"meanmale"	"male"
0.0958945726	"meanmale"	"male"
0.1511344002	"meanmale"	"male"
0.3428198208	"meanmale"	"male"
0.7119574158	"meanmale"	"male"
0.7836712592	"meanmale"	"male"
0.6067813524	"meanmale"	"male"
-0.0421748112	"meanmale"	"male"
1.2191462488	"meanmale"	"male"
0.2609168788	"meanmale"	"male"
1.0358364332	"meanmale"	"male"
2.1268111516	"meanmale"	"male"
1.2392794778	"meanmale"	"male"
0.8191467456	"meanmale"	"male"
0.925104199	"meanmale"	"male"
0.8148819274	"meanmale"	"male"
0.4449105376	"meanmale"	"male"
0.501139511	"meanmale"	"male"
0.8038990046	"meanmale"	"male"
0.3797236362	"meanmale"	"male"
1.315643526	"meanmale"	"male"
0.80016001	"meanmale"	"male"
0.3787724202	"meanmale"	"male"
0.8061894592	"meanmale"	"male"
0.8692616466	"meanmale"	"male"
0.490828184	"meanmale"	"male"
1.5554123286	"meanmale"	"male"
-0.4777885152	"meanmale"	"male"
0.7861423602	"meanmale"	"male"
0.8535609864	"meanmale"	"male"
0.638275261	"meanmale"	"male"
0.615432562	"meanmale"	"male"
0.5722894952	"meanmale"	"male"
1.3503281246	"meanmale"	"male"
0.3950554736	"meanmale"	"male"
1.2648840244	"meanmale"	"male"
1.2842341398	"meanmale"	"male"
1.8584320696	"meanmale"	"male"
0.822719951	"meanmale"	"male"
0.8444488734	"meanmale"	"male"
0.0158160954	"meanmale"	"male"
0.5432451276	"meanmale"	"male"
0.7701112258	"meanmale"	"male"
2.4622227102	"meanmale"	"male"
2.8665470234	"meanmale"	"male"
0.0956384354	"meanmale"	"male"
1.1897994074	"meanmale"	"male"
0.954907768	"meanmale"	"male"
0.7511724658	"meanmale"	"male"
0.080638468	"meanmale"	"male"
0.296607525	"meanmale"	"male"
1.0850518906	"meanmale"	"male"
1.6735794646	"meanmale"	"male"
1.0807363986	"meanmale"	"male"
0.9990284652	"meanmale"	"male"
-0.1602112512	"meanmale"	"male"
-0.0377347218	"meanmale"	"male"
0.5782489368	"meanmale"	"male"
0.843948162	"meanmale"	"male"
1.421583097	"meanmale"	"male"
0.492081745	"meanmale"	"male"
0.9887230426	"meanmale"	"male"
0.757397706	"meanmale"	"male"
0.9902339042	"meanmale"	"male"
1.104432149	"meanmale"	"male"
0.8284007476	"meanmale"	"male"
1.9588179648	"meanmale"	"male"
0.3033840628	"meanmale"	"male"
0.6344728126	"meanmale"	"male"
1.2756014616	"meanmale"	"male"
-0.0067713774	"meanmale"	"male"
1.1670863264	"meanmale"	"male"
0.4799676396	"meanmale"	"male"
0.6768763036	"meanmale"	"male"
0.1186166684	"meanmale"	"male"
0.3827650198	"meanmale"	"male"
1.6109756798	"meanmale"	"male"
0.2487106292	"meanmale"	"male"
0.6427427444	"meanmale"	"male"
3.5586536902	"meanmale"	"male"
-0.0340591502	"meanmale"	"male"
0.7448103666	"meanmale"	"male"
0.83276528	"meanmale"	"male"
1.1157184228	"meanmale"	"male"
0.0755857566	"meanmale"	"male"
0.4462857428	"meanmale"	"male"
-0.0412015336	"meanmale"	"male"
1.2742552894	"meanmale"	"male"
0.9286402344	"meanmale"	"male"
0.85382969	"meanmale"	"male"
3.7447212998	"meanmale"	"male"
1.655648388	"meanmale"	"male"
1.2519957152	"meanmale"	"male"
1.3415995232	"meanmale"	"male"
0.516531384	"meanmale"	"male"
0.5503075736	"meanmale"	"male"
-0.2035937616	"meanmale"	"male"
0.473637083	"meanmale"	"male"
0.4624863318	"meanmale"	"male"
0.5181655782	"meanmale"	"male"
0.09937601	"meanmale"	"male"
1.1328961208	"meanmale"	"male"
0.6052622108	"meanmale"	"male"
-0.2429248818	"meanmale"	"male"
0.7334268398	"meanmale"	"male"
0.4982483648	"meanmale"	"male"
-0.2696754562	"meanmale"	"male"
0.2939091076	"meanmale"	"male"
0.8470644162	"meanmale"	"male"
0.0094265122	"meanmale"	"male"
-0.2011161382	"meanmale"	"male"
2.0540910188	"meanmale"	"male"
1.1772042448	"meanmale"	"male"
2.177891331	"meanmale"	"male"
0.7349846716	"meanmale"	"male"
-0.09885465	"meanmale"	"male"
0.7261972074	"meanmale"	"male"
2.0181453238	"meanmale"	"male"
1.3233648338	"meanmale"	"male"
1.3206150094	"meanmale"	"male"
1.4467480578	"meanmale"	"male"
1.7402183118	"meanmale"	"male"
1.2982453254	"meanmale"	"male"
-0.4558282378	"meanmale"	"male"
0.5963535838	"meanmale"	"male"
1.9501596938	"meanmale"	"male"
1.2553002788	"meanmale"	"male"
-0.1515941494	"meanmale"	"male"
1.1400425356	"meanmale"	"male"
0.1068844088	"meanmale"	"male"
1.5037259318	"meanmale"	"male"
0.811047657	"meanmale"	"male"
0.1201210484	"meanmale"	"male"
0.2033863774	"meanmale"	"male"
1.378889986	"meanmale"	"male"
-0.2377934364	"meanmale"	"male"
0.9223053632	"meanmale"	"male"
0.6637104558	"meanmale"	"male"
0.2993716486	"meanmale"	"male"
1.617275987	"meanmale"	"male"
1.2590291082	"meanmale"	"male"
0.365866197	"meanmale"	"male"
0.898496269	"meanmale"	"male"
-0.3976032722	"meanmale"	"male"
0.9837262294	"meanmale"	"male"
0.3092111854	"meanmale"	"male"
1.0413188248	"meanmale"	"male"
0.7792852314	"meanmale"	"male"
0.4688939426	"meanmale"	"male"
0.7335205324	"meanmale"	"male"
0.4569298986	"meanmale"	"male"
1.651182677	"meanmale"	"male"
0.9785837486	"meanmale"	"male"
0.9104448998	"meanmale"	"male"
0.8451131388	"meanmale"	"male"
0.8298884412	"meanmale"	"male"
0.2988062278	"meanmale"	"male"
-0.3144911626	"meanmale"	"male"
0.6961183922	"meanmale"	"male"
0.1283044188	"meanmale"	"male"
0.2567261922	"meanmale"	"male"
0.1115696504	"meanmale"	"male"
0.9742299896	"meanmale"	"male"
0.4468546578	"meanmale"	"male"
0.5792050662	"meanmale"	"male"
1.5399453046	"meanmale"	"male"
1.4030580496	"meanmale"	"male"
1.2865955944	"meanmale"	"male"
1.4202713316	"meanmale"	"male"
0.8103440026	"meanmale"	"male"
0.826615423	"meanmale"	"male"
0.6795141258	"meanmale"	"male"
0.3007311968	"meanmale"	"male"
-0.1067409722	"meanmale"	"male"
0.9811420854	"meanmale"	"male"
NA	"meanmale"	"male"
0.4840322824	"meanmale"	"male"
0.584184519	"meanmale"	"male"
1.4661457566	"meanmale"	"male"
0.5889466156	"meanmale"	"male"
0.4362806656	"meanmale"	"male"
1.2484102876	"meanmale"	"male"
0.7856493468	"meanmale"	"male"
0.4751010532	"meanmale"	"male"
0.967973579	"meanmale"	"male"
0.0872849386	"meanmale"	"male"
0.0718532608	"meanmale"	"male"
1.541904388	"meanmale"	"male"
1.114560376	"meanmale"	"male"
1.4248144272	"meanmale"	"male"
1.7310905874	"meanmale"	"male"
0.2705118104	"meanmale"	"male"
1.0669442872	"meanmale"	"male"
0.554551361	"meanmale"	"male"
1.6828547444	"meanmale"	"male"
0.6619071226	"meanmale"	"male"
1.1059590708	"meanmale"	"male"
1.2827098428	"meanmale"	"male"
1.4052804986	"meanmale"	"male"
0.3837729498	"meanmale"	"male"
1.0212040448	"meanmale"	"male"
0.5381879928	"meanmale"	"male"
0.0256764862	"meanmale"	"male"
0.0120751364	"meanmale"	"male"
1.0662148958	"meanmale"	"male"
1.1398098746	"meanmale"	"male"
0.2257965388	"meanmale"	"male"
0.840787963	"meanmale"	"male"
3.4917374568	"meanmale"	"male"
0.3235664292	"meanmale"	"male"
2.880415152	"meanmale"	"male"
0.6216678616	"meanmale"	"male"
-0.0234220188	"meanmale"	"male"
0.599727163	"meanmale"	"male"
0.9480450798	"meanmale"	"male"
-0.369385654	"meanmale"	"male"
1.6466859962	"meanmale"	"male"
0.929506158	"meanmale"	"male"
-0.1043344824	"meanmale"	"male"
1.3731072638	"meanmale"	"male"
1.3027866566	"meanmale"	"male"
2.0350808376	"meanmale"	"male"
1.1559518516	"meanmale"	"male"
0.8667622398	"meanmale"	"male"
0.2881671296	"meanmale"	"male"
1.5026349134	"meanmale"	"male"
1.4300226488	"meanmale"	"male"
0.7076961274	"meanmale"	"male"
3.5863174698	"meanmale"	"male"
0.7430922678	"meanmale"	"male"
1.2117684184	"meanmale"	"male"
0.1578575934	"meanmale"	"male"
1.4053974358	"meanmale"	"male"
2.5019356838	"meanmale"	"male"
0.1613621358	"meanmale"	"male"
0.3654037346	"meanmale"	"male"
1.5252965552	"meanmale"	"male"
0.3799442712	"meanmale"	"male"
1.2207713406	"meanmale"	"male"
1.1338115006	"meanmale"	"male"
0.2561331048	"meanmale"	"male"
1.143975332	"meanmale"	"male"
0.591671615	"meanmale"	"male"
-0.1462010076	"meanmale"	"male"
-0.137724306294	"meanmale"	"male"
0.5619370346	"meanmale"	"male"
0.23510863	"meanmale"	"male"
0.3744370814	"meanmale"	"male"
1.0729941606	"meanmale"	"male"
1.060799521	"meanmale"	"male"
1.352671909	"meanmale"	"male"
0.3840855336	"meanmale"	"male"
0.6412077972	"meanmale"	"male"
-0.0554598934	"meanmale"	"male"
0.841281689	"meanmale"	"male"
1.0309062632	"meanmale"	"male"
1.049971634	"meanmale"	"male"
0.326814605	"meanmale"	"male"
0.5542790194	"meanmale"	"male"
1.6461423622	"meanmale"	"male"
-0.0403009534	"meanmale"	"male"
0.8640399556	"meanmale"	"male"
0.173357365	"meanmale"	"male"
1.183254975	"meanmale"	"male"
0.4590841952	"meanmale"	"male"
-0.0637904992	"meanmale"	"male"
1.0767104344	"meanmale"	"male"
0.9411973264	"meanmale"	"male"
3.5382674608	"meanmale"	"male"
0.892741124	"meanmale"	"male"
3.7459960392	"meanmale"	"male"
0.3284774982	"meanmale"	"male"
0.2912852628	"meanmale"	"male"
0.9349027916	"meanmale"	"male"
0.3045128542	"meanmale"	"male"
2.4362155202	"meanmale"	"male"
1.711290681	"meanmale"	"male"
1.1333424484	"meanmale"	"male"
0.9623081658	"meanmale"	"male"
0.6095773344	"meanmale"	"male"
2.2343400068	"meanmale"	"male"
0.645681668	"meanmale"	"male"
0.5561241826	"meanmale"	"male"
1.7900602808	"meanmale"	"male"
1.6098815104	"meanmale"	"male"
0.2449958814	"meanmale"	"male"
1.1546691836	"meanmale"	"male"
2.9583761688	"meanmale"	"male"
1.0246886824	"meanmale"	"male"
0.826293809	"meanmale"	"male"
-0.41228588	"meanmale"	"male"
0.8653247774	"meanmale"	"male"
0.695346258	"meanmale"	"male"
-0.0305397944	"meanmale"	"male"
0.4878692674	"meanmale"	"male"
1.1935482452	"meanmale"	"male"
1.2418025014	"meanmale"	"male"
1.4050178512	"meanmale"	"male"
0.7386985824	"meanmale"	"male"
1.2299692358	"meanmale"	"male"
1.3045262884	"meanmale"	"male"
0.712168163	"meanmale"	"male"
0.7206343462	"meanmale"	"male"
0.8158674874	"meanmale"	"male"
1.4647667552	"meanmale"	"male"
1.022810974	"meanmale"	"male"
1.8792407352	"meanmale"	"male"
1.308136464	"meanmale"	"male"
1.6405651218	"meanmale"	"male"
0.1127237882	"meanmale"	"male"
0.9032852826	"meanmale"	"male"
0.3874161526	"meanmale"	"male"
1.0561198862	"meanmale"	"male"
-0.1493868276	"meanmale"	"male"
0.4788463942	"meanmale"	"male"
0.6953535396	"meanmale"	"male"
0.8334715074	"meanmale"	"male"
1.970160231	"meanmale"	"male"
0.9625986038	"meanmale"	"male"
0.5231303212	"meanmale"	"male"
0.578579633	"meanmale"	"male"
0.468060849	"meanmale"	"male"
1.4253365896	"meanmale"	"male"
0.1714565798	"meanmale"	"male"
2.8583480178	"meanmale"	"male"
0.4301405202	"meanmale"	"male"
0.816324983	"meanmale"	"male"
1.3750267322	"meanmale"	"male"
1.3902674764	"meanmale"	"male"
1.39328959	"meanmale"	"male"
0.3082969786	"meanmale"	"male"
