LogCPM	sex	bias
3.274952878	meanmale	female
0.979859939	meanmale	female
0.876860442	meanmale	female
3.448611122	meanmale	female
4.15648239	meanmale	female
5.390651127	meanmale	female
-0.594030733	meanmale	female
0.454496753	meanmale	female
2.14059209	meanmale	female
2.637835994	meanmale	female
5.787274733	meanmale	female
0.69542086	meanmale	female
-0.503213372	meanmale	female
-0.396389179	meanmale	female
0.081005162	meanmale	female
5.183778113	meanmale	female
3.253375078	meanmale	female
4.465077359	meanmale	female
1.190453269	meanmale	female
2.307923435	meanmale	female
5.360716879	meanmale	female
-0.362822696	meanmale	female
3.105087888	meanmale	female
-0.536532872	meanmale	female
0.571987609	meanmale	female
0.265869122	meanmale	female
6.032152319	meanmale	female
-0.036668382	meanmale	female
0.682362564	meanmale	female
2.954027916	meanmale	female
6.286785168	meanmale	female
3.130520588	meanmale	female
5.008822081	meanmale	female
2.15067483	meanmale	female
2.372050154	meanmale	female
7.532179079	meanmale	female
1.624325917	meanmale	female
3.392916786	meanmale	female
1.202799679	meanmale	female
4.109951411	meanmale	female
1.034296245	meanmale	female
4.017730576	meanmale	female
0.34382518	meanmale	female
2.662790585	meanmale	female
-0.049565221	meanmale	female
-0.054705152	meanmale	female
0.921882143	meanmale	female
0.271853172	meanmale	female
-0.425780772	meanmale	female
3.167596332	meanmale	female
1.171898069	meanmale	female
-0.171652605	meanmale	female
4.666449371	meanmale	female
-3.303451723	meanmale	female
-3.303451723	meanmale	female
2.59141139	meanmale	female
3.180938612	meanmale	female
4.589745271	meanmale	female
1.2634562	meanmale	female
4.762126196	meanmale	female
-0.809186465	meanmale	female
3.959346754	meanmale	female
3.024448608	meanmale	female
3.372958313	meanmale	female
-0.085767839	meanmale	female
3.47381126	meanmale	female
2.889193619	meanmale	female
0.083140451	meanmale	female
1.85637587	meanmale	female
4.278946749	meanmale	female
3.514418838	meanmale	female
1.56635282	meanmale	female
-3.566257571	meanmale	female
-3.097493423	meanmale	female
-3.566257571	meanmale	female
2.873651958	meanmale	female
-2.469324853	meanmale	female
2.386190838	meanmale	female
1.37614407	meanmale	female
3.707628227	meanmale	female
3.634988081	meanmale	female
0.34258674	meanmale	female
-0.289514963	meanmale	female
2.550755082	meanmale	female
2.84764163	meanmale	female
1.849623099	meanmale	female
6.124453082	meanmale	female
4.662756686	meanmale	female
2.979496578	meanmale	female
1.877305554	meanmale	female
1.673053281	meanmale	female
4.206423828	meanmale	female
2.086781887	meanmale	female
-3.566257571	meanmale	female
-3.078504268	meanmale	female
-3.566257571	meanmale	female
-0.182228305	meanmale	female
3.517894179	meanmale	female
1.681074547	meanmale	female
2.64237223	meanmale	female
1.611045501	meanmale	female
-0.028890984	meanmale	female
0.506327222	meanmale	female
-2.834687575	meanmale	female
1.676698614	meanmale	female
2.744809269	meanmale	female
2.097769345	meanmale	female
0.693974531	meanmale	female
4.026366046	meanmale	female
5.977424952	meanmale	female
2.750328628	meanmale	female
-1.789074305	meanmale	female
3.84450382	meanmale	female
0.741005556	meanmale	female
1.947570995	meanmale	female
3.613912263	meanmale	female
1.160092564	meanmale	female
5.242744107	meanmale	female
3.624992654	meanmale	female
2.681317005	meanmale	female
2.421838439	meanmale	female
3.882300957	meanmale	female
-3.029295988	meanmale	female
1.840441279	meanmale	female
4.260910329	meanmale	female
4.604189126	meanmale	female
2.316684253	meanmale	female
1.511830489	meanmale	female
3.904988566	meanmale	female
3.909933717	meanmale	female
4.339101529	meanmale	female
4.777279267	meanmale	female
-0.084977187	meanmale	female
4.263199671	meanmale	female
3.443000743	meanmale	female
1.830376512	meanmale	female
5.128730525	meanmale	female
2.320875865	meanmale	female
4.427394041	meanmale	female
5.016011871	meanmale	female
0.894549595	meanmale	female
4.1586405	meanmale	female
3.134699456	meanmale	female
1.496121145	meanmale	female
3.467331752	meanmale	female
3.64952581	meanmale	female
4.152544806	meanmale	female
3.073806296	meanmale	female
2.126235094	meanmale	female
6.498364423	meanmale	female
-0.877840612	meanmale	female
6.640534065	meanmale	female
3.505099877	meanmale	female
-0.126224871	meanmale	female
3.529579428	meanmale	female
5.915981225	meanmale	female
0.448664343	meanmale	female
2.359740434	meanmale	female
-0.311598497	meanmale	female
2.976252584	meanmale	female
-0.171572933	meanmale	female
0.073060116	meanmale	female
2.906973643	meanmale	female
0.712197048	meanmale	female
2.807285845	meanmale	female
-1.059969834	meanmale	female
2.46528215	meanmale	female
2.048542751	meanmale	female
1.572958314	meanmale	female
-1.686934254	meanmale	female
1.939996056	meanmale	female
2.544183284	meanmale	female
4.36700786	meanmale	female
5.464336955	meanmale	female
3.916872065	meanmale	female
1.495171201	meanmale	female
5.188157076	meanmale	female
3.084501487	meanmale	female
0.71716042	meanmale	female
3.100375512	meanmale	female
-0.994655348	meanmale	female
2.818477272	meanmale	female
3.91849642	meanmale	female
2.073880591	meanmale	female
-0.459076083	meanmale	female
2.96689267	meanmale	female
1.230005442	meanmale	female
0.896378455	meanmale	female
3.454853166	meanmale	female
2.122322406	meanmale	female
2.363109374	meanmale	female
0.815463076	meanmale	female
3.103906592	meanmale	female
5.088155898	meanmale	female
2.791643168	meanmale	female
1.362769007	meanmale	female
5.277965757	meanmale	female
1.545637786	meanmale	female
1.801040406	meanmale	female
0.691888187	meanmale	female
0.467688758	meanmale	female
1.911576013	meanmale	female
3.55043498	meanmale	female
2.996896974	meanmale	female
2.327239572	meanmale	female
0.120833004	meanmale	female
0.969885967	meanmale	female
3.460814267	meanmale	female
-0.798221922	meanmale	female
5.54650359	meanmale	female
1.637835805	meanmale	female
4.063210919	meanmale	female
0.262563147	meanmale	female
1.081474739	meanmale	female
0.068675157	meanmale	female
3.339302987	meanmale	female
0.667552426	meanmale	female
0.73589039	meanmale	female
1.661796311	meanmale	female
2.020127168	meanmale	female
5.103698441	meanmale	female
2.552602538	meanmale	female
-0.289924613	meanmale	female
0.213740293	meanmale	female
-0.495337952	meanmale	female
3.128651924	meanmale	female
4.843591609	meanmale	female
5.441868744	meanmale	female
1.509842461	meanmale	female
-3.566257571	meanmale	female
0.114379077	meanmale	female
2.640812248	meanmale	female
-0.405815977	meanmale	female
3.034237376	meanmale	female
2.353927249	meanmale	female
-0.525259926	meanmale	female
2.085498084	meanmale	female
-1.961784213	meanmale	female
0.030771378	meanmale	female
2.551238439	meanmale	female
2.015148182	meanmale	female
-1.506478524	meanmale	female
3.741622227	meanmale	female
0.515214801	meanmale	female
-3.566257571	meanmale	female
1.881992331	meanmale	female
-0.544166512	meanmale	female
-0.797615389	meanmale	female
3.33737176	meanmale	female
-0.040069655	meanmale	female
4.806974575	meanmale	female
-3.137920576	meanmale	female
1.260740606	meanmale	female
-1.063851752	meanmale	female
0.242484762	meanmale	female
2.612850977	meanmale	female
-0.251668395	meanmale	female
-0.298627013	meanmale	female
0.715988912	meanmale	female
0.512138148	meanmale	female
-1.616046147	meanmale	female
2.693107407	meanmale	female
4.229010623	meanmale	female
-0.802647881	meanmale	female
-0.002125269	meanmale	female
4.204772709	meanmale	female
2.054139314	meanmale	female
1.298453649	meanmale	female
-0.629978041	meanmale	female
-0.63458239	meanmale	female
1.39483107	meanmale	female
2.098220071	meanmale	female
2.341480356	meanmale	female
3.674930637	meanmale	female
-3.029295988	meanmale	female
4.92751157	meanmale	female
4.467158209	meanmale	female
4.533684007	meanmale	female
1.100909773	meanmale	female
0.564622089	meanmale	female
-1.024846259	meanmale	female
-0.201212445	meanmale	female
2.189101246	meanmale	female
1.052898703	meanmale	female
0.918432799	meanmale	female
1.327249586	meanmale	female
0.432074715	meanmale	female
1.508542817	meanmale	female
-1.395703242	meanmale	female
-0.149727487	meanmale	female
-3.128320342	meanmale	female
3.097229342	meanmale	female
0.428083932	meanmale	female
-0.76844525	meanmale	female
2.348436407	meanmale	female
1.117877231	meanmale	female
-0.813116913	meanmale	female
1.037228201	meanmale	female
-1.029996111	meanmale	female
3.688817626	meanmale	female
-0.159679938	meanmale	female
5.254316298	meanmale	female
2.147936649	meanmale	female
3.019158726	meanmale	female
2.509320597	meanmale	female
-3.566257571	meanmale	female
-3.566257571	meanmale	female
-2.277115135	meanmale	female
0.319257404	meanmale	female
-0.688641114	meanmale	female
-2.573095271	meanmale	female
0.766119572	meanmale	female
-3.566257571	meanmale	female
1.523864602	meanmale	female
0.292604443	meanmale	female
2.893570361	meanmale	female
-1.796667517	meanmale	female
2.119625331	meanmale	female
2.481836761	meanmale	female
0.839740245	meanmale	female
0.987982102	meanmale	female
2.092844525	meanmale	female
2.870826884	meanmale	female
-0.275500429	meanmale	female
2.002659698	meanmale	female
-0.213529788	meanmale	female
3.019665047	meanmale	female
1.190789553	meanmale	female
-0.385129872	meanmale	female
-0.247230019	meanmale	female
0.250057818	meanmale	female
2.09398294	meanmale	female
0.25098137	meanmale	female
2.442862202	meanmale	female
-0.794497223	meanmale	female
3.99458961	meanmale	female
6.606233037	meanmale	female
4.674626699	meanmale	female
-3.566257571	meanmale	female
2.705875114	meanmale	female
-0.949918026	meanmale	female
1.049143327	meanmale	female
2.744090141	meanmale	female
-3.27781422	meanmale	female
-2.444993652	meanmale	female
-3.303451723	meanmale	female
3.136727769	meanmale	female
-0.990308483	meanmale	female
4.283698412	meanmale	female
0.855539876	meanmale	female
4.100770455	meanmale	female
3.995027255	meanmale	female
-1.399037399	meanmale	female
-0.635695109	meanmale	female
-2.114835843	meanmale	female
5.03932161	meanmale	female
-1.213122301	meanmale	female
-2.917202674	meanmale	female
0.285074368	meanmale	female
1.260203131	meanmale	female
2.292510159	meanmale	female
0.523660454	meanmale	female
0.019757207	meanmale	female
-0.307218214	meanmale	female
-3.566257571	meanmale	female
3.416294322	meanmale	female
1.328050097	meanmale	female
-1.885977802	meanmale	female
-3.015008372	meanmale	female
-0.182719208	meanmale	female
0.855687692	meanmale	female
-3.566257571	meanmale	female
2.84285134	meanmale	female
2.497869313	meanmale	female
0.603258502	meanmale	female
2.966081354	meanmale	female
3.25841848	meanmale	female
2.664287919	meanmale	female
-1.60193616	meanmale	female
-1.844225466	meanmale	female
4.216337911	meanmale	female
0.808021544	meanmale	female
-3.566257571	meanmale	female
3.740257839	meanmale	female
-0.439290247	meanmale	female
0.847608055	meanmale	female
-2.69742356	meanmale	female
-0.028624763	meanmale	female
3.764358435	meanmale	female
4.945022037	meanmale	female
3.980111056	meanmale	female
0.137178277	meanmale	female
3.37611419	meanmale	female
0.433028661	meanmale	female
3.832674735	meanmale	female
3.792415503	meanmale	female
0.464806833	meanmale	female
2.782283187	meanmale	female
-0.045374715	meanmale	female
0.73963031	meanmale	female
4.37442084	meanmale	female
1.932353536	meanmale	female
2.26950917	meanmale	female
-3.566257571	meanmale	female
4.888891938	meanmale	female
-3.303451723	meanmale	female
3.400506594	meanmale	female
3.415486384	meanmale	female
-0.809950873	meanmale	female
3.585421428	meanmale	female
0.773512598	meanmale	female
1.764055413	meanmale	female
3.035135324	meanmale	female
3.23676035	meanmale	female
6.248173095	meanmale	female
-1.022092596	meanmale	female
2.319449904	meanmale	female
1.267558334	meanmale	female
-0.115474236	meanmale	female
-1.841917894	meanmale	female
3.921711746	meanmale	female
1.503146246	meanmale	female
0.801929742	meanmale	female
2.580107165	meanmale	female
-1.762397542	meanmale	female
0.142354106	meanmale	female
0.578616914	meanmale	female
1.78778988	meanmale	female
-2.781931116	meanmale	female
-0.452122885	meanmale	female
0.356759423	meanmale	female
3.317666056	meanmale	female
0.535710181	meanmale	female
-0.080688606	meanmale	female
-0.352482079	meanmale	female
-1.780467421	meanmale	female
-3.566257571	meanmale	female
3.181431114	meanmale	female
3.622742521	meanmale	female
4.810587594	meanmale	female
-0.926556685	meanmale	female
0.081429561	meanmale	female
0.796630264	meanmale	female
-2.527255069	meanmale	female
3.816394846	meanmale	female
4.298681279	meanmale	female
-3.566257571	meanmale	female
4.934979425	meanmale	female
3.226083852	meanmale	female
4.142120958	meanmale	female
5.024872572	meanmale	female
3.333540815	meanmale	female
-2.795539136	meanmale	female
-3.566257571	meanmale	female
1.994785886	meanmale	female
-0.929877359	meanmale	female
2.676458698	meanmale	female
3.569758172	meanmale	female
-2.51901885	meanmale	female
-2.16033237	meanmale	female
-3.566257571	meanmale	female
3.238458756	meanmale	female
0.695068838	meanmale	female
0.021776209	meanmale	female
-0.381545233	meanmale	female
-0.22422906	meanmale	female
3.875258435	meanmale	female
-1.567377649	meanmale	female
-3.00487714	meanmale	female
5.009436681	meanmale	female
4.534827474	meanmale	female
6.055650533	meanfemale	female
1.358413499	meanfemale	female
5.480239624	meanfemale	female
1.330920668	meanfemale	female
5.793193307	meanfemale	female
7.277398044	meanfemale	female
6.649026021	meanfemale	female
4.792456741	meanfemale	female
1.068399033	meanfemale	female
5.838682782	meanfemale	female
3.127332126	meanfemale	female
1.703277864	meanfemale	female
0.779735308	meanfemale	female
3.69782215	meanfemale	female
5.173348834	meanfemale	female
4.399853598	meanfemale	female
5.197077324	meanfemale	female
6.309587963	meanfemale	female
8.603100646	meanfemale	female
1.832185709	meanfemale	female
1.345047278	meanfemale	female
8.358790389	meanfemale	female
5.529806516	meanfemale	female
4.571489133	meanfemale	female
6.510257294	meanfemale	female
5.075758459	meanfemale	female
1.424377355	meanfemale	female
2.255553618	meanfemale	female
4.953807105	meanfemale	female
1.239875082	meanfemale	female
3.361244801	meanfemale	female
6.911592888	meanfemale	female
2.962273028	meanfemale	female
7.15026486	meanfemale	female
3.301495242	meanfemale	female
4.680846061	meanfemale	female
4.049326808	meanfemale	female
7.252671489	meanfemale	female
2.915693577	meanfemale	female
4.37064013	meanfemale	female
5.46278932	meanfemale	female
2.769516961	meanfemale	female
5.233841668	meanfemale	female
2.622845082	meanfemale	female
5.869890211	meanfemale	female
4.340737394	meanfemale	female
8.886023414	meanfemale	female
2.242504479	meanfemale	female
4.679433411	meanfemale	female
3.844596628	meanfemale	female
2.998582605	meanfemale	female
3.672642262	meanfemale	female
6.376776309	meanfemale	female
4.161450977	meanfemale	female
3.771384676	meanfemale	female
2.68160523	meanfemale	female
2.278142402	meanfemale	female
4.604458539	meanfemale	female
6.592395677	meanfemale	female
6.43658065	meanfemale	female
5.204366473	meanfemale	female
5.597982801	meanfemale	female
5.646520167	meanfemale	female
4.026276756	meanfemale	female
2.321093931	meanfemale	female
